uvkey,aqi
"(670401410, 670401408, 0)",1.62
"(364544914, 1362112150, 0)",1.68
"(364544914, 1362112015, 0)",1.68
"(364544914, 3092482384, 0)",1.68
"(34177959, 2434430318, 0)",1.6
"(34177959, 493161192, 0)",1.7
"(34177959, 34177987, 0)",1.68
"(95650728, 670365093, 0)",1.6
"(95650728, 670365098, 0)",1.62
"(95650728, 670394213, 0)",1.61
"(1045693355, 231146953, 0)",1.62
"(1045693355, 2419667777, 0)",1.62
"(1045693355, 2419667773, 0)",1.62
"(1901331376, 452705664, 0)",1.71
"(1901331376, 1901331419, 0)",1.7
"(1901331376, 1901331397, 0)",1.71
"(535102386, 1325001972, 0)",1.75
"(535102387, 1325001974, 0)",1.75
"(535102391, 2868196202, 0)",1.74
"(34177987, 34177959, 0)",1.68
"(34177987, 504482914, 0)",1.68
"(34177987, 2437955517, 0)",1.67
"(34177987, 496797815, 0)",1.69
"(34177987, 496802386, 0)",1.68
"(1901331397, 1901331376, 0)",1.71
"(231146450, 590059238, 0)",1.62
"(231146450, 297287000, 0)",1.64
"(231146450, 593526521, 0)",1.64
"(231146452, 536598467, 0)",1.62
"(231146452, 266119648, 0)",1.62
"(231146452, 231146953, 0)",1.62
"(35652565, 278913062, 0)",1.8
"(35652565, 35652567, 0)",1.79
"(35652565, 35652597, 0)",1.8
"(34178006, 1305608448, 0)",1.6
"(34178006, 493161192, 0)",1.6
"(34178006, 496797798, 0)",1.71
"(34178006, 496797815, 0)",1.69
"(35652567, 35652565, 0)",1.79
"(35652567, 392270062, 0)",1.79
"(35652567, 35652805, 0)",1.8
"(35652567, 35653072, 0)",1.78
"(35652570, 702387726, 0)",1.78
"(35652570, 3514100842, 0)",1.78
"(35652570, 35653541, 0)",1.76
"(1901331419, 1901331376, 0)",1.7
"(35652571, 702387726, 0)",1.8
"(35652571, 702387720, 0)",1.8
"(35652571, 598439394, 0)",1.8
"(35652571, 35653019, 0)",1.8
"(34178017, 504482910, 0)",1.67
"(1376781287, 366198454, 0)",1.69
"(1376781287, 1371746725, 0)",1.83
"(1376781287, 2084062270, 0)",1.76
"(1376781287, 1770588875, 0)",1.72
"(676692968, 676692985, 0)",1.73
"(676692968, 1513594698, 0)",1.74
"(676692968, 5657376153, 0)",1.62
"(676692968, 676692990, 0)",1.74
"(676692969, 676692990, 0)",1.75
"(676692969, 283694158, 0)",1.75
"(676692969, 283694156, 0)",1.74
"(676692967, 1324918435, 0)",1.75
"(676692967, 1324918430, 0)",1.74
"(676692967, 785362784, 0)",1.75
"(676692967, 642182835, 0)",1.63
"(676692973, 642141504, 0)",1.74
"(676692973, 676692985, 0)",1.74
"(676692973, 660136757, 0)",1.73
"(987497455, 451698664, 0)",1.71
"(1901331441, 1901331452, 0)",1.7
"(676692977, 1324879802, 0)",1.74
"(676692977, 882340036, 0)",1.75
"(676692977, 1513563528, 0)",1.74
"(676692977, 1976604381, 0)",1.73
"(35652597, 35652565, 0)",1.8
"(35652597, 35652621, 0)",1.8
"(35652597, 265583399, 0)",1.8
"(676692983, 612827721, 0)",1.75
"(676692983, 2413915240, 0)",1.74
"(676692983, 1513594750, 0)",1.74
"(676692985, 676692968, 0)",1.73
"(676692985, 676692973, 0)",1.74
"(676692985, 1324918384, 0)",1.74
"(676692985, 660136758, 0)",1.74
"(1901331452, 1901331441, 0)",1.7
"(1901331452, 452711607, 0)",1.7
"(1901331452, 4989779857, 0)",1.7
"(676692989, 785362784, 0)",1.64
"(676692989, 2415129076, 0)",1.76
"(676692989, 283694160, 0)",1.77
"(676692990, 676692968, 0)",1.74
"(676692990, 676692969, 0)",1.75
"(676692990, 660137154, 0)",1.74
"(676692990, 660137151, 0)",1.74
"(488408072, 242850086, 0)",1.71
"(35652621, 35652597, 0)",1.8
"(35652621, 473637448, 0)",1.81
"(35652621, 35652805, 0)",1.8
"(35652621, 265584067, 0)",1.81
"(366248982, 641351959, 0)",1.63
"(366248982, 435832896, 0)",1.63
"(366248982, 641351945, 0)",1.63
"(417301527, 417210840, 0)",1.72
"(417301527, 666961019, 0)",1.72
"(417301527, 417301528, 0)",1.71
"(417301527, 417301526, 0)",1.72
"(417301526, 417301527, 0)",1.72
"(417301526, 666961402, 0)",1.72
"(417301526, 666961020, 0)",1.72
"(417301526, 417301546, 0)",1.73
"(366248985, 435832896, 0)",1.63
"(366248985, 366248993, 0)",1.64
"(366248985, 345569814, 0)",1.64
"(417301528, 417301527, 0)",1.71
"(1547174941, 290594345, 0)",1.64
"(417301535, 417210836, 0)",1.73
"(366248993, 366248985, 0)",1.64
"(366248993, 366248997, 0)",1.64
"(366248993, 366249000, 0)",1.64
"(366248997, 366248993, 0)",1.64
"(366249000, 366248993, 0)",1.64
"(366249000, 369532492, 0)",1.64
"(366249000, 408734896, 0)",1.64
"(366249000, 388380301, 0)",1.65
"(417301546, 417301526, 0)",1.73
"(417301546, 34773841, 0)",1.72
"(417301546, 417210840, 0)",1.72
"(315294778, 388583215, 0)",1.8
"(315294778, 1731102083, 0)",1.8
"(315294778, 34817066, 0)",1.79
"(315294778, 1731102051, 0)",1.8
"(315294779, 388583215, 0)",1.8
"(265585741, 265585880, 0)",1.81
"(265585741, 176207550, 0)",1.8
"(265585741, 276648445, 0)",1.81
"(265585741, 34731876, 0)",1.86
"(352945235, 316868353, 0)",1.67
"(423396446, 2537641946, 0)",1.64
"(5271782507, 6055153007, 0)",1.69
"(5271782507, 5271782508, 0)",1.69
"(5271782507, 5271782508, 1)",1.69
"(5271782508, 5271782507, 0)",1.69
"(5271782508, 5271782507, 1)",1.69
"(5271782508, 5271782512, 0)",1.69
"(340198511, 34760702, 0)",1.66
"(340198511, 579898735, 0)",1.66
"(340198511, 344179095, 0)",1.66
"(340198511, 561149083, 0)",1.66
"(5271782512, 5271782508, 0)",1.69
"(5271782512, 6067350293, 0)",1.69
"(5271782512, 6055153008, 0)",1.69
"(5271782516, 5271782517, 0)",1.69
"(5271782516, 6055153030, 0)",1.69
"(5271782516, 5271782518, 0)",1.68
"(5271782517, 5271782516, 0)",1.69
"(5271782517, 6055153007, 0)",1.69
"(5271782517, 5271782518, 0)",1.69
"(5271782518, 5271782516, 0)",1.68
"(5271782518, 5271782517, 0)",1.69
"(5271782518, 6055153008, 0)",1.69
"(315294840, 1731102409, 0)",1.8
"(315294840, 1731102303, 0)",1.8
"(315294840, 1731102351, 0)",1.8
"(315294840, 1731102467, 0)",1.8
"(35652728, 295791488, 0)",1.8
"(35652728, 278910506, 0)",1.81
"(35652728, 534190423, 0)",1.8
"(340198522, 534313915, 0)",1.66
"(340198522, 352909684, 0)",1.69
"(340198522, 288594022, 0)",1.71
"(666961019, 666960338, 0)",1.72
"(666961019, 417301527, 0)",1.72
"(666961019, 666961020, 0)",1.72
"(666961019, 666961021, 0)",1.72
"(666961020, 666960345, 0)",1.72
"(666961020, 417301526, 0)",1.72
"(666961020, 666961019, 0)",1.72
"(666961021, 666961019, 0)",1.72
"(340198528, 579898738, 0)",1.67
"(340198528, 34760702, 0)",1.66
"(340198528, 344179095, 0)",1.66
"(340198528, 346308114, 0)",1.66
"(1786479744, 1786479745, 0)",1.7
"(1786479744, 333400469, 0)",1.7
"(1786479744, 369609677, 0)",1.69
"(1786479745, 1786479744, 0)",1.7
"(340198531, 346308106, 0)",1.68
"(340198531, 288594743, 0)",1.85
"(340198531, 288594022, 0)",1.85
"(1876165770, 1876165772, 0)",1.61
"(1876165770, 983497851, 0)",1.62
"(1876165770, 1876165778, 0)",1.61
"(1876165772, 1876165770, 0)",1.61
"(1876165772, 1876165774, 0)",1.61
"(1876165772, 1876165782, 0)",1.61
"(1876165774, 1876165772, 0)",1.61
"(1876165774, 1876165776, 0)",1.62
"(1876165774, 1876165785, 0)",1.61
"(1876165776, 1876165774, 0)",1.62
"(1876165776, 983497854, 0)",1.61
"(1876165776, 1876165790, 0)",1.62
"(1876165778, 1876165770, 0)",1.61
"(1876165782, 1876165772, 0)",1.61
"(1876165785, 1876165774, 0)",1.61
"(1876165790, 1876165776, 0)",1.62
"(1876165790, 1876165793, 0)",1.61
"(1876165790, 1876165811, 0)",1.62
"(1876165793, 1876165790, 0)",1.61
"(643138729, 34659050, 0)",1.64
"(643138729, 317380237, 0)",1.64
"(643138729, 317380236, 0)",1.64
"(486835371, 750474895, 0)",1.73
"(486835371, 6315588985, 0)",1.71
"(486835371, 764567987, 0)",1.71
"(486835371, 6315588988, 0)",1.71
"(1876165809, 1876165811, 0)",1.62
"(486835377, 613038854, 0)",1.69
"(486835377, 764567972, 0)",1.66
"(486835377, 1412998630, 0)",1.69
"(1876165811, 1876165790, 0)",1.62
"(1876165811, 1876165809, 0)",1.62
"(1876165811, 1876165817, 0)",1.62
"(1876165811, 1876165822, 0)",1.62
"(33981620, 332202172, 0)",1.64
"(33981620, 332202177, 0)",1.65
"(33981620, 33981621, 0)",1.64
"(33981620, 340159808, 0)",1.65
"(33981621, 33981620, 0)",1.64
"(33981621, 441267767, 0)",1.64
"(33981621, 333437904, 0)",1.64
"(33981621, 33981622, 0)",1.65
"(33981622, 33981621, 0)",1.65
"(33981622, 317380233, 0)",1.65
"(33981622, 333437905, 0)",1.65
"(33981622, 560740316, 0)",1.66
"(486835379, 466974989, 0)",1.71
"(486835379, 466975075, 0)",1.71
"(486835379, 764567972, 0)",1.69
"(33981625, 334393290, 0)",1.66
"(33981625, 388378008, 0)",1.66
"(33981625, 317374652, 0)",1.66
"(33981625, 334393294, 0)",1.66
"(1876165817, 1876165811, 0)",1.62
"(1876165820, 1876165822, 0)",1.61
"(1876165822, 1876165811, 0)",1.62
"(1876165822, 1876165820, 0)",1.61
"(1876165822, 1876165824, 0)",1.62
"(1876165822, 1876165828, 0)",1.61
"(1876165824, 1876165822, 0)",1.62
"(1876165826, 1876165828, 0)",1.61
"(1876165828, 1876165822, 0)",1.61
"(1876165828, 1876165826, 0)",1.61
"(1876165828, 1876165839, 0)",1.61
"(35652805, 35652567, 0)",1.8
"(35652805, 35652621, 0)",1.8
"(35652805, 35653019, 0)",1.8
"(33981641, 334393501, 0)",1.66
"(33981641, 729610344, 0)",1.66
"(33981641, 34725912, 0)",1.66
"(33981641, 334393492, 0)",1.66
"(33981643, 353019349, 0)",1.59
"(33981643, 411545568, 0)",1.59
"(33981643, 349928249, 0)",1.59
"(33981643, 489584995, 0)",1.59
"(33981645, 353019339, 0)",1.68
"(33981645, 566457288, 0)",1.67
"(33981645, 503115331, 0)",1.67
"(1876165839, 1876165828, 0)",1.61
"(33981647, 353019342, 0)",1.7
"(33981647, 364921850, 0)",1.7
"(33981647, 34728008, 0)",1.6
"(33981647, 558161047, 0)",1.69
"(33981651, 353706324, 0)",1.76
"(33981651, 349925777, 0)",1.76
"(33981651, 486454080, 0)",1.77
"(33981651, 288596610, 0)",1.75
"(265585878, 265585982, 0)",1.87
"(265585878, 179195087, 0)",1.91
"(265585878, 276648445, 0)",1.88
"(265585878, 34074478, 0)",1.84
"(265585880, 265585741, 0)",1.81
"(265585880, 176207079, 0)",1.77
"(265585880, 290597409, 0)",1.78
"(664437980, 664436752, 0)",1.69
"(664437980, 2434430323, 0)",1.67
"(664437980, 2433697421, 0)",1.67
"(283837683, 283837685, 0)",1.81
"(283837683, 2886674189, 0)",1.83
"(283837683, 33982333, 0)",1.83
"(283837683, 893197417, 0)",1.81
"(475694323, 475694352, 0)",1.72
"(283837685, 283837683, 0)",1.81
"(283837685, 265584065, 0)",1.8
"(283837685, 3514100811, 0)",1.8
"(283837685, 392270103, 0)",1.8
"(283837685, 2203717139, 0)",1.8
"(3632923894, 764707502, 0)",1.72
"(3632923894, 3632923895, 0)",1.72
"(3632923894, 2104003529, 0)",1.72
"(354878711, 354878718, 0)",1.66
"(354878711, 231133874, 0)",1.67
"(354878711, 34632390, 0)",1.65
"(354878712, 354878714, 0)",1.68
"(354878712, 288018892, 0)",1.66
"(354878712, 1593570319, 0)",1.72
"(3632923895, 3632923894, 0)",1.72
"(3632923895, 2011327774, 0)",1.72
"(3632923895, 3637093421, 0)",1.73
"(354878714, 354878712, 0)",1.68
"(354878714, 1593570322, 0)",1.66
"(354878714, 1096077924, 0)",1.67
"(354878714, 354878715, 0)",1.66
"(354878715, 354878714, 0)",1.66
"(354878716, 354878718, 0)",1.64
"(3632923896, 1164710107, 0)",1.72
"(3632923896, 2011327772, 0)",1.72
"(3632923896, 1723718627, 0)",1.73
"(354878718, 354878711, 0)",1.66
"(354878718, 354878716, 0)",1.64
"(354878718, 288018879, 0)",1.64
"(354878718, 340995187, 0)",1.64
"(283837686, 33982331, 0)",1.83
"(283837686, 369785461, 0)",1.78
"(283837686, 369781102, 0)",1.83
"(283837686, 295791642, 0)",1.81
"(475694339, 283694106, 0)",1.73
"(475694339, 5657376138, 0)",1.73
"(475694339, 475694352, 0)",1.73
"(1785300230, 34122231, 0)",1.63
"(1785300230, 34122232, 0)",1.64
"(1785300230, 1785300242, 0)",1.63
"(1785300230, 1765341217, 0)",1.63
"(1876165895, 3815746190, 0)",1.62
"(1876165895, 3815746189, 0)",1.62
"(1876165895, 928002561, 0)",1.62
"(475694352, 475694323, 0)",1.72
"(475694352, 475694339, 0)",1.73
"(475694352, 475694388, 0)",1.74
"(475694352, 475694354, 0)",1.74
"(475694354, 475694352, 0)",1.74
"(475694354, 475694391, 0)",1.74
"(475694354, 283694106, 0)",1.73
"(1785300242, 1785300230, 0)",1.63
"(1785300242, 5745744758, 0)",1.61
"(1785300242, 3637734319, 0)",1.64
"(535102740, 535102739, 0)",1.73
"(535102740, 1123706427, 0)",1.74
"(535102740, 535102899, 0)",1.74
"(535102740, 535102743, 0)",1.74
"(535102739, 535102740, 0)",1.73
"(535102742, 535102743, 0)",1.75
"(535102743, 535102740, 0)",1.74
"(535102743, 535102742, 0)",1.75
"(535102743, 1325001972, 0)",1.75
"(5523539229, 5523539230, 0)",1.73
"(5523539230, 5523539229, 0)",1.73
"(5523539230, 5523539231, 0)",1.73
"(5523539230, 677864796, 0)",1.73
"(5523539231, 5523539230, 0)",1.73
"(5523539231, 940630796, 0)",1.73
"(5523539238, 5523539239, 0)",1.73
"(5523539239, 5523539238, 0)",1.73
"(5523539239, 5523539240, 0)",1.74
"(5523539239, 677864796, 0)",1.73
"(5523539240, 5523539239, 0)",1.74
"(5523539240, 6030806110, 0)",1.74
"(5523539240, 2900694919, 0)",1.74
"(475694379, 470944418, 0)",1.78
"(475694379, 470944429, 0)",1.78
"(475694379, 285678098, 0)",1.81
"(475694387, 475694388, 0)",1.73
"(475694388, 475694352, 0)",1.74
"(475694388, 475694387, 0)",1.73
"(475694388, 475694391, 0)",1.73
"(475694388, 660136749, 0)",1.74
"(475694391, 475694354, 0)",1.74
"(475694391, 475694388, 0)",1.73
"(475694391, 660136748, 0)",1.74
"(364643641, 34177044, 0)",1.69
"(364643641, 34177045, 0)",1.69
"(364643641, 462027517, 0)",1.69
"(364643641, 462516670, 0)",1.69
"(33981754, 477734565, 0)",1.74
"(33981754, 33981755, 0)",1.75
"(33981754, 353706324, 0)",1.75
"(33981754, 6662115494, 0)",1.75
"(33981755, 33981754, 0)",1.75
"(33981755, 469634249, 0)",1.76
"(33981755, 897517146, 0)",1.76
"(33981755, 477734558, 0)",1.74
"(33981756, 34731240, 0)",1.63
"(33981756, 469339818, 0)",1.77
"(33981756, 469634251, 0)",1.77
"(33981756, 469634249, 0)",1.77
"(33981757, 463170440, 0)",1.77
"(33981757, 463170442, 0)",1.77
"(33981757, 33981758, 0)",1.64
"(265585982, 265585878, 0)",1.87
"(265585982, 367883069, 0)",1.91
"(265585982, 290593985, 0)",1.87
"(33981758, 33981757, 0)",1.64
"(33981758, 463170427, 0)",1.78
"(33981758, 469634252, 0)",1.77
"(265585984, 290594649, 0)",1.85
"(265585984, 34074548, 0)",1.85
"(265585984, 265585986, 0)",1.8
"(265585986, 35651804, 0)",1.8
"(265585986, 35651902, 0)",1.8
"(265585986, 265585984, 0)",1.8
"(1731102051, 315294778, 0)",1.8
"(1731102051, 34817131, 0)",1.83
"(1731102051, 1731696700, 0)",1.79
"(5851743587, 34731969, 0)",1.88
"(5851743587, 6667362628, 0)",1.78
"(5851743587, 5851743588, 0)",1.82
"(5851743588, 5851743587, 0)",1.82
"(308741478, 259757726, 0)",1.62
"(308741478, 378312663, 0)",1.73
"(308741478, 259757292, 0)",1.8
"(253887851, 31453421, 0)",1.64
"(253887851, 370266002, 0)",1.62
"(392299886, 392299892, 0)",1.74
"(392299886, 285632022, 0)",1.74
"(392299886, 392306431, 0)",1.74
"(33981807, 276647759, 0)",1.83
"(33981807, 25543261, 0)",1.8
"(33981807, 265765104, 0)",1.85
"(33981807, 25543260, 0)",1.76
"(392299888, 392299889, 0)",1.74
"(392299889, 392299888, 0)",1.74
"(392299889, 392299892, 0)",1.74
"(392299889, 392306465, 0)",1.62
"(1823081842, 1568923336, 0)",1.73
"(1823081842, 937567007, 0)",1.73
"(1823081842, 940630803, 0)",1.73
"(1823081842, 1568923334, 0)",1.73
"(392299892, 392299886, 0)",1.74
"(392299892, 392299889, 0)",1.74
"(392299892, 392306432, 0)",1.74
"(392299892, 1645465342, 0)",1.74
"(1790543221, 749645642, 0)",1.83
"(1790543221, 36427083, 0)",1.81
"(1790543221, 1012251871, 0)",1.85
"(1790543231, 36427083, 0)",1.81
"(1790543231, 749645642, 0)",1.83
"(1790543231, 877692892, 0)",1.82
"(1731102083, 315294778, 0)",1.8
"(1731102083, 1731102099, 0)",1.8
"(1731102083, 34817131, 0)",1.81
"(393807236, 76832919, 0)",1.64
"(393807236, 76833423, 0)",1.64
"(393807236, 393807242, 0)",1.64
"(393807241, 393807242, 0)",1.64
"(393807241, 393774962, 0)",1.63
"(393807241, 393774957, 0)",1.64
"(393807241, 393807243, 0)",1.64
"(393807242, 393807236, 0)",1.64
"(393807242, 393807241, 0)",1.64
"(393807242, 76832920, 0)",1.63
"(393807242, 393774964, 0)",1.64
"(393807243, 393807241, 0)",1.64
"(621184393, 1007190026, 0)",1.73
"(621184393, 588145472, 0)",1.72
"(621184393, 259760424, 0)",1.74
"(253887885, 2622117705, 0)",1.64
"(253887885, 2891382035, 0)",1.64
"(253887885, 435773098, 0)",1.64
"(253887885, 659583242, 0)",1.66
"(1731102099, 1731102083, 0)",1.8
"(1731102099, 34817218, 0)",1.8
"(1731102099, 1731148793, 0)",1.82
"(1731102099, 333901702, 0)",1.82
"(1790543256, 879384929, 0)",1.81
"(1790543256, 877692892, 0)",1.82
"(1790543256, 1790543301, 0)",1.8
"(35653019, 35652571, 0)",1.8
"(35653019, 35652805, 0)",1.8
"(35653019, 598439392, 0)",1.8
"(35653019, 702391221, 0)",1.79
"(35653020, 35653538, 0)",1.78
"(35653020, 702387734, 0)",1.79
"(35653020, 702387733, 0)",1.79
"(35653020, 35653021, 0)",1.79
"(35653021, 35652028, 0)",1.78
"(35653021, 35653020, 0)",1.79
"(35653021, 1411936770, 0)",1.8
"(35653022, 408523399, 0)",1.8
"(35653022, 36427057, 0)",1.8
"(35653022, 408523350, 0)",1.8
"(253887904, 435773098, 0)",1.64
"(253887904, 397634390, 0)",1.64
"(253887904, 659583241, 0)",1.64
"(1305544099, 498881629, 0)",1.76
"(364545444, 664390862, 0)",1.72
"(364545444, 176150535, 0)",1.83
"(364545444, 1688853636, 0)",1.77
"(355009963, 370863251, 0)",1.65
"(1405945266, 2498280898, 0)",1.57
"(1405945266, 1405939379, 0)",1.6
"(1405945266, 1765341217, 0)",1.62
"(1405945266, 1765341195, 0)",1.6
"(726042035, 6055152800, 0)",1.7
"(726042035, 413355864, 0)",1.69
"(726042035, 6067350296, 0)",1.69
"(536675764, 745996768, 0)",1.68
"(536675764, 34639172, 0)",1.66
"(536675764, 534252028, 0)",1.68
"(536675765, 745996133, 0)",1.66
"(355009972, 356077856, 0)",1.6
"(535102899, 535102740, 0)",1.74
"(535102899, 535102900, 0)",1.74
"(535102899, 455449842, 0)",1.74
"(535102900, 535102899, 0)",1.74
"(1405945268, 742683159, 0)",1.62
"(1405945268, 1405939379, 0)",1.62
"(1405945268, 1405939377, 0)",1.62
"(534185402, 534185424, 0)",1.64
"(534185402, 34166849, 0)",1.76
"(534185402, 534185407, 0)",1.69
"(534185407, 534185402, 0)",1.69
"(534185411, 534185424, 0)",1.72
"(1790543301, 1790543256, 0)",1.8
"(231146953, 1045693355, 0)",1.62
"(231146953, 231146452, 0)",1.62
"(231146953, 267088736, 0)",1.62
"(231146954, 175768057, 0)",1.79
"(231146954, 262961079, 0)",1.7
"(231146954, 262960610, 0)",1.64
"(231146954, 25811048, 0)",1.73
"(534185424, 534185402, 0)",1.64
"(534185424, 534185411, 0)",1.72
"(534185424, 534103205, 0)",1.76
"(35653072, 35652567, 0)",1.78
"(35653072, 35653119, 0)",1.75
"(35653072, 3514100842, 0)",1.77
"(35653072, 702391223, 0)",1.78
"(461931992, 461931995, 0)",1.69
"(461931992, 34127391, 0)",1.69
"(461931992, 461932001, 0)",1.69
"(269321689, 355004017, 0)",1.68
"(269321689, 1786844774, 0)",1.68
"(269321689, 265674337, 0)",1.66
"(269321689, 329991415, 0)",1.68
"(461931995, 461931992, 0)",1.69
"(461931995, 461932001, 0)",1.69
"(461931995, 481721018, 0)",1.7
"(461932001, 461931992, 0)",1.69
"(461932001, 461931995, 0)",1.69
"(461932001, 34127208, 0)",1.7
"(762021348, 3597206001, 0)",1.67
"(762021348, 1906608786, 0)",1.68
"(285640185, 346565205, 0)",1.71
"(285640185, 265758978, 0)",1.84
"(285640185, 265758977, 0)",1.6
"(666961402, 417301526, 0)",1.72
"(334956028, 334006190, 0)",1.81
"(334956028, 371830472, 0)",1.8
"(334956028, 334006192, 0)",1.81
"(340198909, 340198910, 0)",1.66
"(340198909, 345790969, 0)",1.67
"(340198909, 344177974, 0)",1.67
"(340198910, 340198909, 0)",1.66
"(340198910, 344177877, 0)",1.66
"(340198910, 344177979, 0)",1.65
"(340198910, 349935912, 0)",1.66
"(35653119, 35653072, 0)",1.75
"(35653119, 35653226, 0)",1.75
"(35653119, 392270070, 0)",1.75
"(35653119, 392270062, 0)",1.78
"(340198912, 344177870, 0)",1.65
"(340198912, 344177877, 0)",1.65
"(340198912, 391836589, 0)",1.65
"(340198912, 349935912, 0)",1.65
"(285640193, 333400325, 0)",1.92
"(285640193, 288594763, 0)",1.92
"(285640193, 34658887, 0)",1.95
"(285640193, 352909958, 0)",1.92
"(35653125, 1787937944, 0)",1.78
"(35653125, 36460997, 0)",1.78
"(35653125, 2462687970, 0)",1.79
"(745997836, 745996774, 0)",1.9
"(745997836, 745996133, 0)",1.66
"(745997836, 534252021, 0)",1.62
"(33981975, 34774577, 0)",1.95
"(33981975, 319703036, 0)",1.87
"(33981975, 276648145, 0)",1.83
"(33981978, 34167075, 0)",1.8
"(33981978, 265583416, 0)",1.77
"(33981978, 33981980, 0)",1.78
"(33981978, 319703036, 0)",1.81
"(355010075, 2330873288, 0)",1.69
"(33981980, 33981978, 0)",1.78
"(33981980, 265583414, 0)",1.77
"(33981980, 265415664, 0)",1.8
"(33981980, 265583587, 0)",1.78
"(33981983, 34167055, 0)",1.8
"(33981983, 34167064, 0)",1.81
"(33981983, 265583170, 0)",1.81
"(6102812193, 6102812194, 0)",1.64
"(6102812194, 6102812193, 0)",1.64
"(6102812194, 265674335, 0)",1.65
"(6102812194, 355004138, 0)",1.64
"(364807723, 364807726, 0)",1.65
"(364807723, 364809324, 0)",1.65
"(364807723, 60706270, 0)",1.66
"(364807726, 364807723, 0)",1.65
"(364807726, 364807729, 0)",1.65
"(364807726, 365223887, 0)",1.66
"(364807726, 364809326, 0)",1.65
"(364807729, 364807726, 0)",1.65
"(664143419, 34127628, 0)",1.71
"(664143419, 664161286, 0)",1.71
"(664143419, 664150360, 0)",1.69
"(664143419, 775501545, 0)",1.71
"(1731102278, 1731148831, 0)",1.77
"(1731102278, 1731696825, 0)",1.78
"(1731102278, 1731102300, 0)",1.77
"(554108502, 554108526, 0)",1.72
"(897517146, 33981755, 0)",1.76
"(897517146, 6662115492, 0)",1.76
"(897517146, 6662115496, 0)",1.75
"(1731102300, 1731102278, 0)",1.77
"(1731102300, 1731102396, 0)",1.77
"(1731102300, 5955834390, 0)",1.76
"(1731102300, 1731696743, 0)",1.77
"(1731102303, 315294840, 0)",1.8
"(1731102303, 34817218, 0)",1.8
"(1731102303, 1731102328, 0)",1.8
"(554108518, 288596366, 0)",1.72
"(554108518, 567029510, 0)",1.71
"(554108518, 353700160, 0)",1.71
"(35653222, 35653264, 0)",1.74
"(35653222, 392270071, 0)",1.74
"(35653222, 392270048, 0)",1.74
"(35653222, 4398369738, 0)",1.74
"(35653226, 35653119, 0)",1.75
"(35653226, 36460997, 0)",1.77
"(35653226, 392270070, 0)",1.75
"(554108526, 554108502, 0)",1.72
"(554108526, 5971961393, 0)",1.72
"(554108526, 526732636, 0)",1.74
"(1731102328, 1731102303, 0)",1.8
"(176162432, 313715519, 0)",1.69
"(176162432, 5017695829, 0)",1.66
"(176162432, 310626450, 0)",1.59
"(176162432, 310626447, 0)",1.69
