uvkey,aqi
"(334019409, 334007419, 0)",1.867
"(334019409, 1707030708, 0)",1.917
"(334019409, 334019405, 0)",1.918
"(334019409, 334019413, 0)",1.867
"(334019413, 334006167, 0)",1.983
"(334019413, 334006190, 0)",1.97
"(334019413, 334019409, 0)",1.867
"(334019419, 334019395, 0)",1.944
"(334019419, 334019402, 0)",1.918
"(334019419, 1516980165, 0)",1.944
"(1580874658, 1580874660, 0)",1.905
"(1580874658, 1580874682, 0)",1.918
"(1580874658, 1580874703, 0)",1.854
"(1580874660, 1580874658, 0)",1.905
"(702430117, 471286560, 0)",1.854
"(3646405542, 1621273506, 0)",1.802
"(3646405542, 3637734319, 0)",1.841
"(3646405542, 3646405561, 0)",1.82
"(702430120, 702430138, 0)",1.859
"(702430126, 702430138, 0)",1.854
"(702430126, 471286586, 0)",1.944
"(702430126, 702433445, 0)",1.918
"(3646405558, 3646405561, 0)",1.815
"(3646405561, 3646405542, 0)",1.82
"(3646405561, 3646405558, 0)",1.815
"(3646405561, 3646405576, 0)",1.808
"(702430138, 750596303, 0)",1.918
"(702430138, 702430120, 0)",1.859
"(702430138, 702430126, 0)",1.854
"(702430138, 471286589, 0)",1.867
"(1580874682, 1324879809, 0)",1.905
"(1580874682, 1580874658, 0)",1.918
"(1580874682, 1580874703, 0)",1.905
"(3646405576, 3646405561, 0)",1.808
"(1580874703, 1580874658, 0)",1.854
"(1580874703, 1580874682, 0)",1.905
"(1580874703, 1580874738, 0)",1.875
"(1731148778, 1731148854, 0)",1.905
"(1731148778, 1731148795, 0)",1.893
"(1731148778, 1731148793, 0)",1.905
"(535084014, 535083261, 0)",1.996
"(535084014, 535084015, 0)",1.983
"(535084014, 1325022643, 0)",1.97
"(535084015, 535083262, 0)",1.944
"(535084015, 535084014, 0)",1.983
"(535084015, 371184193, 0)",1.97
"(535084015, 1576779805, 0)",1.931
"(535084017, 535084022, 0)",1.957
"(535084017, 371184193, 0)",1.944
"(535084017, 535084021, 0)",1.944
"(535084017, 535084018, 0)",1.944
"(535084018, 535084017, 0)",1.944
"(535084018, 535084019, 0)",1.957
"(535084018, 1325022643, 0)",1.97
"(535084019, 283380473, 0)",1.996
"(535084019, 535084018, 0)",1.957
"(535084019, 535084022, 0)",1.957
"(1580874738, 1580874703, 0)",1.875
"(535084021, 535084017, 0)",1.944
"(535084022, 535084017, 0)",1.957
"(535084022, 535084019, 0)",1.957
"(535084022, 534633247, 0)",1.996
"(1731148793, 1731102099, 0)",1.88
"(1731148793, 1731148778, 0)",1.905
"(1731148793, 1731623059, 0)",1.867
"(1731148795, 1731148778, 0)",1.893
"(1731148795, 1731148854, 0)",1.867
"(1731148795, 1731148842, 0)",1.841
"(1731148800, 1731696851, 0)",1.855
"(1731148800, 34817065, 0)",1.841
"(1731148800, 1731148826, 0)",1.867
"(1396128769, 3076428095, 0)",1.88
"(1396128769, 287421140, 0)",1.867
"(1396128769, 287421208, 0)",1.893
"(1396128770, 3076428095, 0)",1.867
"(560741391, 369335283, 0)",1.867
"(560741391, 369335329, 0)",1.854
"(560741391, 560741396, 0)",1.867
"(560741396, 560741391, 0)",1.867
"(1111342103, 456819554, 0)",1.854
"(1111342103, 287425069, 0)",1.893
"(1111342103, 932560250, 0)",1.893
"(1731148826, 1731148800, 0)",1.867
"(1731148831, 1731102278, 0)",1.867
"(1731148831, 1731102396, 0)",1.867
"(1731148831, 1731148877, 0)",1.867
"(747781161, 231150094, 0)",1.905
"(747781161, 231122258, 0)",1.905
"(747781161, 357135329, 0)",1.918
"(1731148842, 1731102429, 0)",1.855
"(1731148842, 1731148795, 0)",1.841
"(1731148842, 1731623074, 0)",1.841
"(1731148854, 1731102429, 0)",1.867
"(1731148854, 1731148778, 0)",1.905
"(1731148854, 1731148795, 0)",1.867
"(753679416, 370643027, 0)",1.905
"(753679416, 288018297, 0)",1.944
"(753679416, 753679421, 0)",1.983
"(753679421, 285678092, 0)",2.1
"(753679421, 264810483, 0)",2.048
"(753679421, 753679416, 0)",1.983
"(1731148870, 1731696851, 0)",1.867
"(1731148870, 1731148877, 0)",1.867
"(1731148870, 1731623130, 0)",1.867
"(583449673, 1795358960, 0)",1.854
"(583449673, 1387940309, 0)",1.841
"(583449673, 583449676, 0)",1.854
"(583449676, 583449673, 0)",1.854
"(583449676, 3437983310, 0)",1.841
"(1731148877, 1731102422, 0)",1.867
"(1731148877, 1731148831, 0)",1.867
"(1731148877, 1731148870, 0)",1.867
"(1731148877, 1731148895, 0)",1.863
"(582466642, 283817567, 0)",1.918
"(582466642, 6050342743, 0)",1.931
"(582466642, 370687791, 0)",1.905
"(582466647, 36428924, 0)",1.867
"(582466647, 36429190, 0)",1.867
"(582466647, 300674004, 0)",1.867
"(982334559, 299511932, 0)",1.841
"(982334559, 982334560, 0)",1.867
"(982334559, 34398575, 0)",1.828
"(982334560, 982334559, 0)",1.867
"(982334560, 560258283, 0)",1.867
"(982334560, 560258282, 0)",1.867
"(982334560, 659740826, 0)",1.893
"(1731148895, 1731102348, 0)",1.867
"(1731148895, 1731102604, 0)",1.854
"(1731148895, 1731148877, 0)",1.863
"(1731148897, 1731102577, 0)",1.867
"(1731148897, 392963903, 0)",1.867
"(1731148897, 1731148942, 0)",1.867
"(1483619425, 2885782682, 0)",1.88
"(1483619425, 1516979983, 0)",1.957
"(1483619425, 879384929, 0)",1.893
"(2430712929, 283694171, 0)",1.944
"(2430712929, 6185468693, 0)",1.944
"(2430712929, 1324777050, 0)",1.88
"(2430712935, 2875164821, 0)",1.88
"(2430712935, 2875942679, 0)",1.867
"(2430712935, 2875942677, 0)",1.88
"(1580874861, 612827731, 0)",1.88
"(1580874861, 1324879841, 0)",1.88
"(1580874861, 1513594812, 0)",1.88
"(1580874862, 1324879843, 0)",1.88
"(1580874862, 1324879845, 0)",1.88
"(1580874862, 1513594832, 0)",1.88
"(1731148929, 207207212, 0)",1.854
"(1731148929, 207207212, 1)",1.867
"(1731148929, 1731148942, 0)",1.854
"(1731148940, 1731102632, 0)",1.828
"(1731148940, 1731148964, 0)",1.854
"(1731148940, 1731148942, 0)",1.854
"(1731148942, 4523694358, 0)",1.854
"(1731148942, 1731148897, 0)",1.867
"(1731148942, 1731148929, 0)",1.854
"(1731148942, 1731148940, 0)",1.854
"(2455256212, 2455256228, 0)",1.815
"(896154773, 36428961, 0)",1.867
"(896154773, 896154799, 0)",1.854
"(896154773, 896154850, 0)",1.867
"(1580874908, 1324879874, 0)",1.867
"(1580874908, 1988932471, 0)",1.867
"(1580874908, 6030805630, 0)",1.874
"(1731148964, 1731102690, 0)",1.848
"(1731148964, 4523694360, 0)",1.854
"(1731148964, 745744268, 0)",1.854
"(1731148964, 1731148940, 0)",1.854
"(2455256228, 2455256212, 0)",1.815
"(2455256228, 2455142157, 0)",1.854
"(2455256228, 2455256238, 0)",1.854
"(2455256228, 2455256264, 0)",1.815
"(34094246, 1875975715, 0)",1.815
"(34094246, 2739254393, 0)",1.867
"(34094246, 731117399, 0)",1.867
"(2455256236, 2455256255, 0)",1.841
"(2455256238, 2455256228, 0)",1.854
"(2455256238, 2455266266, 0)",1.854
"(2455256238, 2455256276, 0)",1.835
"(1731148975, 4523694358, 0)",1.854
"(896154799, 896154773, 0)",1.854
"(896154799, 896154803, 0)",1.867
"(896154799, 36428881, 0)",1.867
"(896154800, 896154803, 0)",1.867
"(896154800, 36428954, 0)",1.867
"(896154800, 896154839, 0)",1.867
"(595639474, 1464832831, 0)",1.996
"(595639474, 1307782198, 0)",1.996
"(595639474, 1986278400, 0)",1.996
"(595639474, 1307631317, 0)",1.996
"(896154803, 896154799, 0)",1.867
"(896154803, 896154800, 0)",1.867
"(896154803, 896154810, 0)",1.867
"(34094261, 2742616306, 0)",1.815
"(34094261, 468423005, 0)",1.815
"(34094261, 468423009, 0)",1.815
"(34094261, 468423015, 0)",1.815
"(896154810, 896154803, 0)",1.867
"(896154810, 896154839, 0)",1.918
"(896154810, 36428881, 0)",1.918
"(2455256255, 708448688, 0)",1.893
"(2455256255, 2455256236, 0)",1.841
"(2455256255, 2455256258, 0)",1.867
"(2455256255, 31456354, 0)",1.854
"(2455256258, 2455256255, 0)",1.867
"(2455256258, 31456355, 0)",1.867
"(2455256258, 31456354, 0)",1.854
"(2455256262, 31456355, 0)",1.893
"(2455256262, 659583270, 0)",1.893
"(2455256262, 2455266301, 0)",1.854
"(2455256264, 2455256228, 0)",1.815
"(344177870, 340198912, 0)",1.841
"(344177870, 344177979, 0)",1.841
"(344177870, 344177877, 0)",1.841
"(2455256276, 2455256238, 0)",1.835
"(344177877, 340198910, 0)",1.841
"(344177877, 340198912, 0)",1.841
"(344177877, 349935912, 0)",1.841
"(344177877, 344177870, 0)",1.841
"(896154839, 896154800, 0)",1.867
"(896154839, 896154810, 0)",1.918
"(896154839, 36428880, 0)",1.893
"(1012251871, 1790543221, 0)",2.087
"(1012251871, 749645653, 0)",1.97
"(1012251871, 36427401, 0)",1.931
"(896154850, 896154773, 0)",1.867
"(896154850, 36428881, 0)",1.905
"(896154850, 36428961, 0)",1.918
"(417283314, 417049144, 0)",1.931
"(417283314, 420498295, 0)",1.931
"(417283314, 420498279, 0)",1.931
"(417283316, 420498295, 0)",1.931
"(329989406, 357043834, 0)",1.841
"(329989406, 265758951, 0)",1.867
"(329989406, 354539926, 0)",1.841
"(344177970, 365795967, 0)",1.841
"(344177970, 344112708, 0)",1.841
"(344177970, 702102850, 0)",1.842
"(344177970, 344177979, 0)",1.841
"(344177974, 340198909, 0)",1.88
"(344177974, 316868353, 0)",1.867
"(344177974, 364746169, 0)",1.893
"(344177974, 702102850, 0)",1.841
"(34127159, 177821913, 0)",1.905
"(34127159, 313939820, 0)",1.931
"(34127159, 299525457, 0)",1.931
"(34127159, 1437300240, 0)",1.905
"(34127161, 242850140, 0)",1.867
"(34127161, 462516752, 0)",1.828
"(34127161, 299525457, 0)",1.88
"(344177979, 340198910, 0)",1.841
"(344177979, 344177870, 0)",1.841
"(344177979, 344177970, 0)",1.841
"(702102847, 702102850, 0)",1.841
"(702102850, 344177970, 0)",1.842
"(702102850, 344177974, 0)",1.841
"(702102850, 702102847, 0)",1.841
"(6464683340, 33981157, 0)",1.88
"(6464683340, 493161195, 0)",1.905
"(6464683340, 496804078, 0)",1.88
"(287587663, 393809267, 0)",1.867
"(287587663, 1601021028, 0)",1.867
"(287587663, 393766488, 0)",1.867
"(287587663, 393766490, 0)",1.867
"(297287000, 231146450, 0)",1.88
"(297287000, 536598467, 0)",1.893
"(297287000, 343669371, 0)",1.905
"(297287002, 664810488, 0)",1.931
"(297287002, 76468493, 0)",1.88
"(297287002, 343669371, 0)",1.88
"(297287002, 343669572, 0)",1.88
"(297287005, 76468493, 0)",1.944
"(297287005, 76468492, 0)",1.918
"(297287005, 343669574, 0)",1.918
"(559463775, 354852545, 0)",1.88
"(559463775, 441267751, 0)",1.841
"(559463775, 340159807, 0)",1.849
"(468532582, 34122231, 0)",1.828
"(468532582, 478498151, 0)",1.815
"(468532582, 1011769488, 0)",1.828
"(34127208, 461932001, 0)",1.841
"(34127208, 34127389, 0)",1.828
"(34127208, 772790032, 0)",1.828
"(34127208, 34127509, 0)",1.828
"(468532585, 468532589, 0)",1.815
"(452705645, 1516867793, 0)",1.905
"(452705645, 452705646, 0)",1.88
"(452705645, 390381227, 0)",1.905
"(452705645, 2881545155, 0)",1.944
"(452705646, 452705645, 0)",1.88
"(452705646, 452705651, 0)",1.867
"(452705646, 452705650, 0)",1.88
"(468532589, 34122232, 0)",1.815
"(468532589, 468532585, 0)",1.815
"(468532589, 742683159, 0)",1.815
"(468532589, 1405933662, 0)",1.815
"(452705650, 452705646, 0)",1.88
"(452705651, 1516867793, 0)",1.867
"(452705651, 452705646, 0)",1.867
"(452705651, 600424978, 0)",1.918
"(6315588985, 486835371, 0)",1.841
"(6315588985, 6080467374, 0)",1.846
"(6315588985, 613038854, 0)",1.842
"(932560250, 1398421332, 0)",1.905
"(932560250, 1111342103, 0)",1.893
"(932560250, 932560280, 0)",1.841
"(452705659, 1516868180, 0)",1.944
"(452705659, 267332218, 0)",1.931
"(452705659, 452705664, 0)",1.931
"(6315588988, 486835371, 0)",1.841
"(6315588989, 6080467374, 0)",1.854
"(932560254, 932560435, 0)",1.841
"(6315588990, 6080467380, 0)",1.905
"(6315588990, 6080467382, 0)",1.903
"(6315588990, 6315588991, 0)",1.903
"(6315588991, 6315588990, 0)",1.903
"(351419774, 739613150, 0)",2.074
"(351419774, 288595601, 0)",2.048
"(351419774, 288597655, 0)",2.112
"(351419774, 319540661, 0)",1.854
"(452705662, 259759952, 0)",1.918
"(452705662, 5523566450, 0)",1.88
"(452705662, 267381250, 0)",1.944
"(452705664, 1901331376, 0)",1.905
"(452705664, 600417087, 0)",1.918
"(452705664, 452705659, 0)",1.931
"(452705664, 452711604, 0)",1.896
"(1325022596, 1325022598, 0)",1.944
"(1325022598, 1325022596, 0)",1.944
"(1325022598, 1325001938, 0)",1.957
"(1325022598, 26659976, 0)",1.97
"(1325022604, 285679617, 0)",2.009
"(1325022604, 1893443883, 0)",1.97
"(1325022610, 534652816, 0)",1.983
"(1325022610, 535082110, 0)",1.983
"(1325022610, 535083255, 0)",1.97
"(932560280, 1879711603, 0)",1.854
"(932560280, 932560250, 0)",1.841
"(932560280, 898981597, 0)",1.893
"(412630425, 95654642, 0)",1.88
"(412630425, 663950144, 0)",1.88
"(412630425, 412632522, 0)",1.88
"(601734564, 601734569, 0)",1.893
"(601734564, 585331264, 0)",1.893
"(601734564, 585331258, 0)",1.893
"(471219621, 266023637, 0)",1.815
"(932560294, 1879711603, 0)",1.854
"(932560294, 898981600, 0)",1.867
"(932560294, 287425066, 0)",1.905
"(34815398, 259760331, 0)",1.893
"(34815398, 34815404, 0)",1.867
"(34815398, 390951517, 0)",1.866
"(601734569, 601734564, 0)",1.893
"(601734569, 585331267, 0)",1.893
"(601734569, 1787937949, 0)",1.88
"(601734569, 601734571, 0)",1.828
"(6698581418, 6698581420, 0)",1.88
"(601734571, 601734569, 0)",1.828
"(34815404, 321625599, 0)",1.867
"(34815404, 34815398, 0)",1.867
"(34815404, 34815531, 0)",1.88
"(34815404, 322665163, 0)",1.854
"(6698581420, 6698581418, 0)",1.88
"(6698581420, 613106556, 0)",1.854
"(6698581420, 6698581421, 0)",1.854
"(6698581420, 34728755, 0)",1.893
"(6698581421, 6698581420, 0)",1.854
"(6698581421, 6698581422, 0)",1.854
"(6698581421, 34728759, 0)",1.918
"(6698581422, 6698581421, 0)",1.854
"(6698581422, 466975085, 0)",1.867
"(6698581422, 466974991, 0)",1.893
"(471219627, 34165082, 0)",1.815
"(1325022633, 535083258, 0)",2.009
"(1325022633, 535083261, 0)",1.957
"(1325022633, 371184192, 0)",1.944
"(1325022643, 535084014, 0)",1.97
"(1325022643, 535084018, 0)",1.97
"(1325022643, 371184193, 0)",1.944
"(265764284, 34772116, 0)",2.022
"(265764284, 283261009, 0)",2.022
"(265764284, 265504950, 0)",1.996
"(2498280898, 1405945266, 0)",1.815
"(2498280898, 478498158, 0)",1.815
"(2498280898, 478498151, 0)",1.815
"(25476547, 2824277117, 0)",1.931
"(25476547, 413334338, 0)",1.931
"(25476547, 413335429, 0)",1.931
"(2884124101, 2884124102, 0)",1.918
"(3388390854, 705138492, 0)",1.905
"(3388390854, 262596720, 0)",1.931
"(2884124104, 3848051613, 0)",1.918
"(2884124104, 2884124110, 0)",1.918
"(2884124104, 2884124102, 0)",1.918
"(2884124102, 2884124101, 0)",1.918
"(2884124102, 2884124104, 0)",1.918
"(2884124102, 2884124109, 0)",1.918
"(2884124106, 2884124109, 0)",1.918
"(3388390859, 705138490, 0)",1.88
"(669531596, 669531598, 0)",1.853
"(2884124109, 2884124102, 0)",1.918
"(2884124109, 2884124106, 0)",1.918
"(2884124109, 2884124110, 0)",1.918
"(76463566, 295492044, 0)",1.893
"(76463568, 408410234, 0)",1.893
"(76463569, 408410235, 0)",1.867
"(76463570, 6539339697, 0)",1.918
"(669531598, 593536329, 0)",1.867
"(669531598, 669531596, 0)",1.853
"(669531598, 288642517, 0)",1.861
"(76463572, 267085374, 0)",1.905
"(76463573, 267085373, 0)",1.905
"(346308049, 346578614, 0)",1.867
"(2884124110, 2884124104, 0)",1.918
"(2884124110, 2884124109, 0)",1.918
"(2884124110, 6030805461, 0)",1.918
"(346308060, 346308061, 0)",1.893
"(346308060, 34760702, 0)",1.893
"(346308060, 34761629, 0)",1.893
"(346308061, 346308060, 0)",1.893
"(369606111, 369606112, 0)",1.931
"(369606111, 2896876352, 0)",1.931
"(369606111, 267341863, 0)",1.957
"(369606112, 320177823, 0)",1.931
"(369606112, 34774707, 0)",1.931
"(369606112, 369606111, 0)",1.931
"(369606112, 333400293, 0)",1.931
"(745749985, 739553423, 0)",1.88
"(745749985, 739553568, 0)",1.867
"(745749985, 470239173, 0)",1.88
"(745749985, 745749987, 0)",1.905
"(745749987, 745749985, 0)",1.905
"(745749987, 745749988, 0)",1.854
"(745749987, 470239172, 0)",1.893
"(745749988, 34770943, 0)",1.854
"(745749988, 739553568, 0)",1.841
"(745749988, 745749987, 0)",1.854
"(346308069, 351451904, 0)",1.854
"(346308069, 346308072, 0)",1.833
"(346308069, 344179098, 0)",1.841
"(346308072, 288595501, 0)",1.854
"(346308072, 288595514, 0)",2.022
"(346308072, 346308069, 0)",1.833
"(346308072, 346578612, 0)",2.087
"(3639590383, 468453568, 0)",1.867
"(3639590383, 3401474632, 0)",1.828
"(3639590383, 462125783, 0)",1.828
"(3639590387, 2039195839, 0)",1.828
"(3639590387, 1875915855, 0)",1.815
"(3639590387, 1875915858, 0)",1.815
"(3639590387, 1769526837, 0)",1.815
"(3639590387, 6130724132, 0)",1.802
"(3639590388, 1807783290, 0)",1.811
"(3639590388, 5543074295, 0)",1.808
"(3639590388, 3401474642, 0)",1.815
"(329989637, 264935214, 0)",1.852
"(329989637, 34711791, 0)",1.893
"(329989637, 354539926, 0)",1.867
"(329989637, 346584365, 0)",1.893
"(329989639, 34658623, 0)",1.841
"(329989639, 391836589, 0)",1.854
"(329989639, 346310577, 0)",1.841
"(329989639, 345790969, 0)",1.893
"(346308106, 340198531, 0)",1.874
"(346308106, 579898738, 0)",1.893
"(346308106, 346308117, 0)",1.828
"(346308106, 417285785, 0)",1.905
"(346308112, 346308114, 0)",1.841
"(346308114, 340198528, 0)",1.843
"(346308114, 346308112, 0)",1.841
"(346308114, 344179098, 0)",1.841
"(5139545618, 3076428119, 0)",1.854
"(5139545618, 678472960, 0)",1.841
"(5139545618, 287421116, 0)",1.854
"(346308117, 346308106, 0)",1.828
"(34127389, 493163803, 0)",1.854
"(34127389, 597728585, 0)",1.867
"(34127389, 34127208, 0)",1.828
"(34127389, 481721018, 0)",1.854
"(34127391, 664142145, 0)",1.88
"(34127391, 461931992, 0)",1.828
"(34127391, 597728596, 0)",1.893
"(34127391, 597745104, 0)",1.88
"(34127391, 481721018, 0)",1.854
"(34127392, 664150360, 0)",1.854
"(34127392, 664150625, 0)",1.88
"(34127392, 297284533, 0)",1.931
"(34127392, 772599659, 0)",1.931
"(34127394, 462658023, 0)",1.893
"(34127394, 772598991, 0)",1.893
"(34127394, 34127629, 0)",1.905
"(34815524, 259760328, 0)",1.88
"(34815524, 322665163, 0)",1.854
"(34815524, 325148376, 0)",1.88
"(932560421, 710738679, 0)",1.824
"(932560421, 1398421331, 0)",1.828
"(932560421, 1398421332, 0)",1.859
"(577748518, 577748524, 0)",1.854
"(577748518, 435773114, 0)",1.854
"(577748518, 435773108, 0)",1.88
"(577748518, 577748597, 0)",1.854
"(535084581, 535083262, 0)",1.983
"(535084581, 535083263, 0)",1.983
"(535084581, 1576779758, 0)",1.983
"(34815531, 34815404, 0)",1.88
"(34815531, 34815535, 0)",1.88
"(34815531, 34166850, 0)",1.905
"(577748524, 577748518, 0)",1.854
"(577748524, 31456254, 0)",1.88
"(577748524, 2622117705, 0)",1.854
"(34815535, 34815531, 0)",1.88
"(34815535, 34815697, 0)",1.867
"(34815535, 34815658, 0)",1.867
"(932560435, 932560254, 0)",1.841
"(932560435, 577756295, 0)",1.841
"(932560435, 287425069, 0)",1.841
"(344112708, 344177970, 0)",1.841
"(364887620, 321301470, 0)",1.918
"(364887620, 768599331, 0)",1.905
"(364887620, 612918953, 0)",1.918
"(364887625, 1786231467, 0)",1.893
"(364887625, 364891415, 0)",1.918
"(364887625, 364890306, 0)",1.918
"(364887625, 534281168, 0)",1.918
"(364887626, 365286032, 0)",1.944
"(364887626, 364891415, 0)",1.88
"(364887626, 364898688, 0)",1.88
"(364887626, 1430813621, 0)",1.918
"(1599356489, 34074578, 0)",1.931
"(1599356489, 1599356495, 0)",1.918
"(1599356489, 6055152594, 0)",1.88
"(364887629, 568798957, 0)",1.904
"(364887629, 364887636, 0)",1.931
"(364887629, 364899065, 0)",1.918
"(1599356495, 1599356489, 0)",1.918
"(1599356495, 6055152608, 0)",1.918
"(1599356495, 6055152606, 0)",1.905
"(364887636, 365305189, 0)",1.931
"(364887636, 767964140, 0)",1.905
"(364887636, 364887629, 0)",1.931
"(364887636, 60707547, 0)",1.931
"(281787989, 281788381, 0)",1.841
"(281787990, 281788244, 0)",1.893
"(281787991, 34166847, 0)",1.944
"(281787992, 34166849, 0)",1.918
"(299581017, 34761629, 0)",1.841
"(388283993, 76468506, 0)",1.918
"(388283993, 496006279, 0)",1.918
"(388283993, 388283994, 0)",1.918
"(388283993, 262954750, 0)",1.893
"(388283994, 388283993, 0)",1.918
"(388283994, 534478134, 0)",1.918
"(388283994, 299024007, 0)",1.918
"(388283996, 289117216, 0)",1.88
"(388283996, 388283998, 0)",1.944
"(388283996, 441022474, 0)",1.854
"(359546461, 3727493058, 0)",1.905
"(359546461, 317892395, 0)",1.931
"(359546461, 359544478, 0)",1.918
"(299581022, 444690549, 0)",1.841
"(299581022, 34658621, 0)",1.841
"(299581022, 444690546, 0)",1.841
"(388283997, 388283998, 0)",1.918
"(388283997, 534478134, 0)",1.918
"(388283997, 388514147, 0)",1.893
"(388283997, 76468506, 0)",1.918
"(388283999, 2825978240, 0)",1.88
"(388283999, 2825978244, 0)",1.88
"(388283999, 388284000, 0)",1.893
"(388284000, 2841422009, 0)",1.867
"(388284000, 388283999, 0)",1.893
"(388284000, 76468537, 0)",1.944
"(388283998, 388283996, 0)",1.944
"(388283998, 388283997, 0)",1.918
"(388283998, 76468507, 0)",1.944
"(388283998, 76468521, 0)",1.893
"(773602916, 285631991, 0)",1.97
"(773602916, 773602920, 0)",1.905
"(773602916, 6054372183, 0)",1.97
"(773602920, 313896608, 0)",1.905
"(773602920, 773602916, 0)",1.905
"(773602920, 1731623058, 0)",1.859
"(773602920, 320175718, 0)",1.918
"(353713772, 364972513, 0)",1.841
"(353713772, 364972517, 0)",1.828
"(353713772, 463080440, 0)",1.841
"(353713772, 34729091, 0)",1.841
"(353713781, 2537914971, 0)",1.841
"(353713781, 479803059, 0)",1.828
"(353713781, 34729091, 0)",1.828
"(353713781, 359124454, 0)",1.828
"(577748597, 577748518, 0)",1.854
"(299024007, 388283994, 0)",1.918
"(299024007, 76468531, 0)",1.931
"(299024007, 76468537, 0)",1.931
"(2438971019, 664445091, 0)",1.854
"(2438971019, 482735783, 0)",1.893
"(2438971019, 2438971029, 0)",1.88
"(34127507, 493163801, 0)",1.893
"(34127507, 597728596, 0)",1.867
