id_ig,aqi
8177,1.87
8178,1.93
8179,1.93
8180,1.88
8181,1.93
8182,1.84
8183,1.89
8184,1.86
8185,1.87
8186,1.87
8187,1.88
8188,1.97
8189,1.97
8190,1.97
8191,2.1
8192,2.1
8193,2.05
8194,2.05
8195,1.84
8196,1.91
8197,2.09
8198,2.09
8199,1.84
8200,1.85
8201,1.85
8202,1.84
8203,1.87
8204,1.0
8205,1.0
8206,1.87
8207,1.88
8208,1.87
8209,1.87
8210,1.86
8211,1.95
8215,1.89
8217,1.89
8219,1.88
8220,1.9
8221,1.87
8222,1.87
8223,1.87
8224,1.86
8225,1.88
8226,1.87
8227,2.0
8228,1.85
8229,1.87
8230,1.87
8231,1.87
8232,1.87
8233,1.87
8234,1.91
8235,1.87
8236,1.87
8237,1.87
8238,1.88
8239,1.88
8240,1.87
8241,1.87
8242,2.11
8243,1.99
8244,1.84
8245,1.84
8246,1.9
8247,1.9
8248,1.89
8249,1.89
8250,1.89
8251,1.9
8252,1.9
8253,1.9
8254,1.9
8255,1.9
8256,1.97
8257,1.9
8258,1.9
8259,1.9
8260,1.9
8261,1.88
8262,1.88
8263,1.88
8264,1.88
8265,1.9
8266,1.9
8267,1.87
8268,1.87
8269,1.87
8270,1.86
8271,1.89
8272,1.89
8273,1.86
8274,1.86
8275,1.89
8276,1.9
8277,1.84
8278,1.89
8279,1.89
8280,1.89
8281,1.89
8282,1.89
8283,1.96
8284,1.96
8285,1.87
8286,1.87
8287,1.87
8288,1.89
8289,1.88
8290,1.88
8291,1.88
8292,1.88
8293,1.87
8294,1.87
8295,2.08
8296,1.92
8297,1.0
8298,1.0
8299,1.88
8300,2.0
8301,1.89
8302,1.87
8303,1.87
8304,1.87
8305,1.87
8306,1.87
8307,1.88
8308,1.85
8309,1.89
8310,1.92
8311,1.84
8312,1.95
8313,1.86
8314,1.88
8315,1.85
8316,2.02
8317,1.96
8318,1.91
8319,1.86
8320,1.85
8321,1.97
8322,1.94
8323,1.86
8324,1.86
8325,1.97
8326,1.99
8327,1.92
8328,1.86
8329,1.85
8330,1.84
8331,1.87
8332,1.89
8333,1.87
8334,1.86
8335,1.86
8336,1.88
8337,2.05
8338,1.89
8339,1.91
8340,1.93
8341,1.85
8342,1.94
8343,1.88
8344,1.87
8345,1.88
8346,1.89
8347,1.96
8348,1.88
8349,1.88
8350,1.88
8351,1.91
8352,1.96
8353,1.89
8354,1.88
8355,1.87
8356,1.0
8357,1.87
8358,1.84
8359,1.87
8360,1.96
8361,1.88
8362,1.95
8363,1.94
8364,1.88
8365,1.91
8366,1.87
8367,1.9
8368,1.88
8369,1.88
8370,1.94
8371,1.95
8372,1.86
8373,1.91
8374,1.9
8375,1.89
8376,1.86
8377,1.96
8378,1.94
8379,1.9
8380,1.88
8381,1.9
8382,1.92
8383,1.0
8384,1.0
8385,1.87
8386,1.96
8387,1.85
8388,1.84
8389,1.91
8390,1.86
8391,1.86
8392,1.86
8393,1.86
8394,1.85
8395,1.92
8396,1.92
8397,1.85
8398,1.86
8399,1.86
8400,1.86
8401,1.86
8402,1.86
8403,1.86
8404,1.86
8405,1.86
8406,1.86
8407,1.89
8408,1.86
8409,1.86
8410,1.86
8411,1.86
8412,1.86
8413,1.86
8414,1.86
8415,1.86
8416,1.86
8417,1.86
8418,1.86
8419,1.86
8420,1.89
8421,1.86
8422,1.86
8423,1.86
8424,1.86
8425,1.86
8426,1.86
8427,1.0
8428,1.0
8429,1.86
8430,1.86
8431,1.86
8432,1.86
8433,1.86
8434,1.86
8435,1.86
8436,1.86
8437,1.86
8438,1.87
8439,1.87
8440,1.0
8441,1.0
8442,1.0
8443,1.0
8444,1.0
8445,1.0
8446,1.0
8447,1.0
8448,1.0
8449,1.86
8450,1.86
8451,1.86
8452,1.0
8453,1.86
8454,1.0
8455,1.86
8456,1.86
8457,1.86
8458,1.86
8459,1.86
8460,1.86
8461,1.86
8462,1.86
8463,1.86
8464,1.86
8465,1.9
8466,1.86
8467,1.86
8468,1.89
8469,1.87
8470,1.0
8471,1.9
8472,1.9
8473,1.9
8474,2.03
8475,1.9
8476,1.95
8477,1.87
8478,1.86
8479,2.02
8480,2.02
8481,2.08
8482,2.08
8483,2.02
8484,2.02
8485,2.08
8486,1.9
8487,2.02
8488,1.9
8489,1.9
8490,1.86
8491,1.89
8492,1.93
8493,1.85
8494,1.85
8495,1.86
8496,1.86
8497,1.87
8498,1.87
8499,1.85
8500,1.85
8501,1.85
8502,1.85
8503,1.89
8504,1.9
8505,1.9
8506,1.97
8507,1.97
8508,1.96
8509,1.98
8510,1.98
8511,1.96
8512,1.99
8513,1.99
8514,1.97
8515,1.97
8516,1.91
8517,1.87
8518,1.91
8519,1.85
8520,1.89
8521,1.89
8522,2.06
8523,1.88
8524,1.86
8525,1.92
8526,1.85
8527,1.91
8528,1.89
8529,1.89
8530,1.89
8531,1.88
8532,1.87
8533,1.95
8534,1.94
8535,1.89
8536,1.9
8537,1.86
8538,1.86
8539,1.86
8540,1.86
8541,1.87
8542,1.86
8543,1.84
8544,1.86
8545,1.87
8546,1.85
8547,1.0
8548,1.0
8549,1.87
8550,1.87
8551,1.87
8552,1.95
8553,1.88
8554,1.99
8555,1.85
8556,1.86
8557,1.85
8558,1.88
8559,1.88
8560,1.96
8561,1.88
8562,1.88
8563,1.85
8564,1.87
8565,1.87
8566,1.88
8567,1.88
8568,1.87
8569,1.88
8570,1.88
8571,1.88
8572,1.88
8573,1.88
8574,1.87
8575,1.95
8576,1.94
8577,1.94
8578,1.96
8579,1.86
8580,1.87
8581,1.99
8582,1.86
8583,1.95
8584,1.87
8585,1.93
8586,1.0
8587,1.0
8588,1.0
8589,1.0
8590,1.93
8591,1.87
8592,1.87
8593,1.89
8594,1.89
8595,1.86
8596,1.87
8597,1.87
8598,1.87
8599,1.87
8600,1.89
8601,1.89
8602,1.94
8603,1.88
8604,1.88
8605,1.86
8606,1.86
8607,1.85
8608,1.96
8609,1.85
8610,1.91
8611,1.87
8612,1.87
8613,1.94
8614,1.87
8615,1.87
8616,1.92
8617,1.85
8618,1.92
8619,1.85
8620,1.94
8621,1.87
8622,1.87
8623,1.84
8624,1.89
8625,1.89
8626,1.94
8627,1.91
8628,2.1
8629,1.96
8630,1.89
8631,1.89
8632,1.89
8633,1.88
8634,1.88
8635,1.86
8636,1.86
8637,1.91
8638,1.91
8639,1.88
8640,1.92
8641,1.92
8642,1.86
8643,1.86
8644,1.89
8645,1.93
8646,1.93
8647,1.95
8648,1.89
8649,1.92
8650,1.87
8651,1.88
8652,1.88
8653,1.84
8654,1.84
8655,2.01
8656,1.0
8657,1.0
8658,2.0
8659,1.86
8660,1.91
8661,1.88
8662,1.88
8663,1.88
8664,2.08
8665,1.87
8666,1.87
8667,1.88
8668,1.88
8669,1.88
8670,1.88
8671,1.89
8672,1.89
8673,1.89
8674,1.89
8675,1.0
8676,1.89
8677,1.89
8678,1.89
8679,1.89
8680,1.9
8681,1.9
8682,1.9
8683,1.9
8684,1.89
8685,1.89
8686,1.89
8687,1.89
8688,1.89
8689,1.89
8690,1.89
8691,1.89
8692,1.88
8693,1.88
8694,1.88
8695,1.88
8696,1.88
8697,1.88
8698,1.88
8699,1.88
8700,1.89
8701,1.89
8702,1.89
8703,1.87
8704,1.87
8705,1.87
8706,1.91
8707,1.91
8708,1.87
8709,1.87
8710,1.87
8711,1.9
8712,1.87
8713,1.89
8714,1.88
8715,1.88
8716,1.9
8717,1.93
8718,2.11
8719,1.94
8720,1.93
8721,1.87
8722,2.09
8723,1.87
8724,1.86
8725,1.87
8726,1.89
8727,1.88
8728,1.88
8729,1.9
8730,1.9
8731,1.95
8732,1.9
8733,1.9
8734,1.95
8735,1.0
8736,1.0
8737,1.88
8738,1.88
8739,1.92
8740,1.92
8741,1.0
8742,1.89
8743,1.0
8744,1.0
8745,1.91
8746,1.89
8747,1.88
8748,1.88
8749,1.91
8750,1.87
8751,1.0
8752,1.0
8753,1.0
8754,1.92
8755,1.92
8756,1.91
8757,1.91
8758,1.91
8759,1.89
8760,1.89
8761,1.89
8762,1.89
8763,1.89
8764,1.89
8765,1.9
8766,1.0
8767,1.89
8768,1.89
8769,1.0
8770,1.0
8771,1.0
8772,1.0
8773,1.0
8774,1.0
8775,1.87
8776,1.9
8777,1.91
8778,1.88
8779,1.88
8780,1.89
8781,1.9
8782,1.91
8783,1.96
8784,1.92
8785,1.9
8786,1.89
8787,1.88
8788,1.0
8789,2.01
8790,1.89
8791,1.96
8792,1.94
8793,1.88
8794,1.89
8795,1.85
8796,1.88
8797,1.88
8798,1.86
8799,1.87
8800,1.89
8801,1.86
8802,1.92
8803,1.91
8804,1.91
8805,1.91
8806,1.91
8807,1.86
8808,1.88
8809,1.91
8810,1.91
8811,1.91
8812,1.91
8813,1.86
8814,1.86
8815,1.84
8816,1.84
8817,1.84
8818,1.84
8819,1.84
8820,1.84
8821,2.0
8822,1.89
8823,1.84
8824,1.84
8825,1.89
8826,1.85
8827,1.84
8828,2.03
8829,1.89
8830,1.86
8831,1.86
8832,1.86
8833,1.86
8834,1.86
8835,1.86
8836,1.86
8837,1.86
8838,1.86
8839,1.86
8840,1.92
8841,1.87
8842,1.95
8843,1.86
8844,1.88
8845,1.86
8846,1.86
8847,1.86
8848,1.87
8849,1.9
8850,1.89
8851,1.9
8852,1.86
8853,1.86
8854,1.86
8855,1.89
8856,1.85
8857,1.85
8858,1.85
8859,1.84
8860,1.85
8861,1.89
8862,1.85
8863,2.04
8864,1.86
8865,2.08
8866,1.84
8867,2.05
8868,1.87
8869,1.87
8870,1.87
8871,1.87
8872,1.87
8873,1.87
8874,1.87
8875,1.87
8876,1.87
8877,1.86
8878,1.86
8879,1.86
8880,1.87
8881,1.97
8882,1.86
8883,1.89
8884,1.98
8886,1.85
8887,1.88
8888,1.88
8889,1.86
8890,1.86
8891,1.86
8892,1.88
8893,1.89
8894,1.88
8895,1.89
8896,1.91
8897,1.91
8898,1.88
8899,1.9
8900,1.88
8901,1.9
8902,1.9
8903,1.88
8904,1.92
8905,1.89
8906,1.89
8907,1.0
8908,1.0
8909,1.89
8910,1.89
8911,1.88
8912,1.85
8913,1.85
8914,1.86
8915,1.87
8916,1.87
8917,1.87
8918,1.87
8919,1.87
8920,1.87
8921,1.86
8922,2.07
8923,1.95
8924,2.07
8925,2.07
8926,2.07
8927,2.07
8928,2.07
8929,2.07
8930,2.07
8931,2.14
8932,1.88
8933,1.88
8934,1.87
8935,1.87
8936,2.07
8937,2.14
8938,2.07
8939,2.07
8940,2.07
8941,2.07
8942,2.07
8943,2.07
8944,2.07
8945,2.07
8946,2.07
8947,2.07
8948,2.07
8949,2.07
8950,2.07
8951,2.07
8952,2.07
8953,2.07
8954,2.07
8955,2.07
8956,2.07
8957,2.07
8958,2.07
8959,2.07
8960,2.07
8961,2.07
8962,2.07
8963,2.07
8964,2.07
8965,2.07
8966,2.07
8967,2.07
8968,2.07
8969,2.07
8970,2.14
8971,2.14
8972,2.14
8973,2.07
8974,2.07
8975,2.14
8976,2.07
8977,2.07
8978,2.07
8979,1.87
8980,2.07
8981,2.07
8982,2.07
8983,2.07
8984,2.07
8985,2.07
8986,2.07
8987,1.86
8988,1.93
8989,2.07
8990,2.07
8991,2.07
8992,1.91
8993,1.89
8994,1.88
8995,1.88
8996,1.91
8997,1.88
8998,1.87
8999,1.87
9000,1.88
9001,1.88
9002,1.88
9003,1.88
9004,1.86
9005,1.86
9006,1.92
9007,1.92
9008,2.0
9009,2.0
9010,1.97
9011,1.97
9012,1.97
9013,1.86
9014,1.97
9015,1.86
9016,1.86
9017,1.86
9018,1.86
9019,1.86
9020,1.86
9021,1.86
9022,1.86
9023,1.86
9024,1.86
9025,1.86
9026,1.87
9027,1.87
9028,1.86
9029,1.86
9030,1.86
9031,1.86
9032,1.86
9033,1.86
9034,1.88
9035,1.88
9036,1.89
9037,1.89
9038,1.89
9039,1.89
9040,1.86
9041,1.86
9042,1.86
9043,1.86
9044,1.86
9045,1.86
9046,1.86
9047,1.86
9048,1.86
9049,1.86
9050,1.86
9051,1.99
9052,1.85
9053,1.85
9054,1.85
9055,1.85
9056,1.88
9057,1.86
9058,1.85
9059,1.97
9060,1.85
9061,1.84
9062,1.86
9063,1.84
9064,1.84
9065,1.91
9066,1.9
9067,1.89
9068,1.85
9069,1.92
9070,1.89
9071,1.89
9072,1.87
9073,1.87
9074,1.88
9075,1.86
9076,1.86
9077,1.87
9078,1.87
9079,1.86
9080,1.86
9081,1.91
9082,1.92
9083,1.94
9084,1.86
9085,1.86
9086,1.86
9087,1.86
9088,1.91
9089,1.93
9090,1.87
9091,1.86
9092,1.91
9093,1.86
9094,1.86
9095,1.86
9096,1.86
9097,1.86
9098,1.86
9099,1.86
9100,1.93
9101,1.86
9102,1.88
9103,1.99
9104,1.88
9105,1.89
9106,1.87
9107,1.87
9108,1.88
9109,1.88
9110,1.88
9111,1.88
9112,1.86
9113,1.93
9114,1.9
9115,1.87
9116,1.88
9117,1.9
9118,1.84
9119,1.86
9120,1.87
9121,1.86
9122,1.86
9123,1.86
9124,1.88
9125,1.9
9126,1.89
9127,1.9
9128,1.88
9129,1.89
9130,1.9
9131,1.9
9132,1.89
9133,1.85
9134,1.0
9135,1.0
9136,2.02
9137,2.02
9138,1.87
9139,2.01
9140,2.01
9141,1.87
9142,2.01
9143,2.01
9144,2.03
9145,2.03
9146,1.86
9147,1.87
9148,1.86
9149,1.9
9150,1.84
9151,1.84
9152,1.84
9153,1.84
9154,1.88
9155,1.92
9156,1.93
9157,1.93
9158,2.01
9159,1.91
9160,1.91
9161,1.91
9162,1.92
9163,1.88
9164,1.88
9165,1.88
9166,1.87
9167,1.89
9168,1.91
9169,1.9
9170,1.89
9171,1.87
9172,1.94
9173,1.84
9174,1.84
9175,1.85
9176,1.85
9177,1.84
9178,1.84
9179,1.84
9180,1.84
9181,1.85
9182,1.85
9183,1.85
9184,1.85
9185,1.85
9186,1.85
9187,1.85
9188,1.86
9189,1.87
9190,1.85
9191,1.85
9192,1.86
9193,1.87
9194,1.97
9195,1.86
9196,1.9
9197,1.85
9198,1.87
9199,1.87
9200,1.87
9201,1.87
9202,1.0
9203,1.89
9204,1.87
9205,1.87
9206,1.87
9207,1.87
9208,1.88
9209,1.87
9210,1.84
9211,1.92
9212,2.01
9214,2.01
9221,1.92
9222,1.96
9223,1.88
9224,1.0
9225,1.0
9226,1.0
9227,1.85
9228,1.85
9229,1.0
9230,1.0
9231,1.85
9232,1.89
9233,1.89
9234,1.91
9235,1.91
9236,1.91
9237,1.91
9238,1.91
9239,1.87
9240,1.0
9241,1.0
9242,1.0
9243,1.0
9244,1.0
9245,1.0
9246,1.0
9247,1.0
9248,1.91
9249,1.97
9250,1.91
9251,1.91
9252,1.97
9253,1.93
9254,1.94
9255,1.96
9256,1.88
9257,1.88
9258,1.92
9259,2.01
9260,1.93
9261,1.9
9262,1.86
9263,1.86
9264,1.86
9265,1.86
9266,1.86
9267,1.86
9268,1.85
9269,1.88
9270,1.88
9271,1.88
9272,1.88
9273,1.88
9274,1.86
9275,1.88
9276,1.95
9277,1.95
9278,1.89
9279,1.89
9280,1.87
9281,1.86
9282,1.93
9283,1.92
9284,1.93
9285,1.88
9286,1.9
9287,1.86
9288,1.93
9289,1.93
9290,1.93
9291,1.89
9292,2.12
9293,2.02
9294,2.02
9295,1.93
9296,1.93
9297,1.9
9298,1.85
9299,1.85
9300,1.85
9301,1.88
9302,1.85
9303,1.93
9304,1.88
9305,1.88
9306,1.87
9307,1.87
9308,1.91
9309,1.92
9310,1.87
9311,1.87
9312,1.86
9313,1.87
9314,1.87
9315,1.86
9316,1.84
9317,1.9
9318,1.86
9319,1.85
9320,2.01
9321,1.85
9322,1.91
9323,1.87
9324,1.87
9325,1.91
9326,1.85
9327,1.0
9328,1.87
9329,1.86
9330,1.0
9331,1.0
9332,1.86
9333,1.96
9334,2.01
9335,1.93
9336,1.0
9337,1.88
9338,1.89
9339,1.89
9340,1.88
9341,1.87
9342,1.87
9343,1.89
9344,1.87
9345,1.9
9346,1.87
9347,1.98
9348,1.98
9349,1.86
9350,1.95
9351,1.86
9352,1.86
9353,1.88
9354,1.95
9355,1.95
9356,1.95
9357,1.86
9358,1.91
9359,1.96
9360,1.92
9361,1.9
9362,1.9
9364,1.86
9365,1.88
9366,1.86
9367,1.87
9368,1.87
9369,1.87
9370,1.87
9371,1.0
9372,1.87
9373,1.87
9374,1.87
9375,1.87
9376,1.89
9377,1.84
9378,1.93
9379,1.86
9380,1.87
9381,1.87
9382,1.87
9383,1.88
9384,1.91
9385,1.89
9386,1.89
9387,1.0
9388,1.0
9389,1.9
9390,2.1
9391,1.86
9392,1.9
9393,1.86
9394,1.87
9395,1.9
9396,1.9
9397,1.9
9398,1.0
9399,1.9
9400,1.9
9401,1.89
9402,1.87
9403,1.89
9404,1.86
9405,1.86
9406,1.9
9407,1.9
9408,1.9
9409,1.87
9410,1.0
9411,1.95
9412,1.89
9413,1.0
9414,1.0
9415,1.89
9416,1.89
9417,1.89
9418,1.89
9419,1.92
9420,1.89
9421,1.86
9422,1.88
9423,1.0
9424,1.85
9425,1.85
9426,1.85
9427,1.85
9428,1.85
9429,1.85
9430,1.85
9431,1.85
9432,1.85
9433,1.85
9434,1.85
9435,1.85
9436,1.85
9437,1.85
9438,1.89
9439,1.85
9440,1.85
9441,1.85
9442,1.85
9443,1.85
9444,1.85
9445,1.0
9446,1.85
9447,1.92
9448,1.9
9449,1.91
9450,1.89
9451,1.87
9452,1.87
9453,1.86
9454,1.87
9455,1.87
9456,1.85
9457,1.85
9458,1.85
9459,1.85
9460,1.85
9461,1.85
9462,1.85
9463,1.85
9464,1.85
9465,1.86
9466,1.86
9467,1.87
9468,1.87
9469,1.86
9470,1.94
9471,1.89
9472,1.0
9473,1.0
9474,1.0
9475,1.0
9476,1.0
9477,1.87
9478,1.87
9479,1.88
9480,1.88
9481,1.98
9482,1.9
9483,2.08
9484,2.08
9485,1.88
9486,1.9
9487,1.9
9488,1.9
9489,1.87
9490,1.98
9491,1.89
9492,1.89
9493,1.86
9494,1.88
9495,1.88
9496,1.84
9497,1.89
9498,1.89
9499,1.88
9500,1.88
9501,1.89
9502,1.98
9503,1.88
9504,1.0
9505,1.0
9506,1.87
9507,1.87
9508,1.84
9509,1.86
9510,2.0
9511,1.86
9512,1.86
9513,1.0
9514,1.86
9515,1.92
9516,1.86
9517,1.86
9518,1.86
9519,1.97
9520,1.87
9521,1.85
9522,1.86
9523,2.09
9524,2.09
9525,2.13
9526,2.13
9527,1.9
9528,1.86
9529,1.85
9530,1.89
9531,1.89
9532,1.9
9533,1.85
9534,1.86
9535,1.88
9536,1.85
9537,1.87
9538,1.85
9539,1.96
9540,1.9
9541,1.89
9542,1.87
9543,1.87
9544,1.87
9545,1.87
9546,1.87
9547,1.87
9548,1.87
9549,1.9
9550,1.91
9551,1.91
9552,1.91
9553,1.0
9554,1.87
9555,1.87
9556,1.87
9557,2.0
9558,2.0
9559,1.9
9560,1.9
9561,1.86
9562,1.86
9563,1.9
9564,1.85
9565,1.86
9566,1.87
9567,1.86
9568,1.87
9569,1.85
9570,1.85
9571,1.86
9572,1.86
9573,1.96
9574,1.87
9575,1.9
9576,2.07
9577,1.87
9578,1.87
9579,1.0
9580,1.0
9581,1.86
9582,1.86
9583,1.87
9584,1.87
9585,1.87
9586,1.87
9587,1.86
9588,1.86
9589,1.86
9590,1.86
9591,1.92
9592,1.0
9593,1.88
9594,1.92
9595,1.91
9596,1.0
9597,1.87
9598,1.87
9599,1.87
9600,1.87
9601,1.87
9602,1.87
9603,1.87
9604,1.0
9605,1.87
9606,1.87
9607,1.86
9608,1.9
9609,1.92
9610,2.13
9611,1.92
9612,1.87
9613,1.9
9614,1.88
9615,1.84
9616,1.86
9617,1.87
9618,1.9
9619,1.88
9620,1.88
9621,1.9
9622,1.88
9623,1.88
9624,1.88
9625,1.88
9626,1.87
9627,1.88
9628,1.88
9629,1.88
9630,1.88
9631,1.89
9632,1.0
9633,1.87
9634,1.87
9635,1.87
9636,1.87
9637,1.87
9638,1.87
9639,1.87
9640,1.88
9641,1.86
9642,1.0
9643,1.0
9644,1.87
9645,1.0
9646,1.0
9647,1.88
9648,1.88
9649,1.92
9650,1.92
9651,1.87
9652,1.87
9653,1.85
9654,1.0
9655,1.86
9656,1.85
9657,1.89
9658,1.89
9659,1.89
9660,1.86
9661,1.86
9662,1.86
9663,1.86
9664,1.0
9665,1.86
9666,1.86
9667,1.86
9668,2.04
9669,1.87
9670,1.87
9671,1.86
9672,1.86
9673,1.89
9674,1.87
9675,1.86
9676,1.89
9677,1.85
9678,1.85
9679,1.0
9680,1.86
9681,1.85
9682,1.86
9683,1.88
9684,1.86
9685,1.88
9686,1.87
9687,1.87
9688,1.87
9689,2.05
9690,1.91
9691,1.87
9692,1.88
9693,1.86
9694,1.88
9695,1.87
9696,2.01
9697,1.87
9698,1.9
9699,1.88
9700,1.89
9701,1.92
9702,1.0
9703,1.87
9704,1.87
9705,1.88
9706,1.86
9707,1.86
9708,1.88
9709,1.88
9710,1.87
9711,1.87
9712,1.86
9713,1.86
9714,1.0
9715,1.0
9716,1.86
9717,1.86
9718,1.86
9719,1.87
9720,1.86
9721,1.86
9722,1.86
9723,1.86
9724,1.86
9725,1.88
9726,1.88
9727,1.0
9728,1.0
9729,1.85
9730,1.85
9731,1.86
9732,1.91
9733,1.86
9734,1.87
9735,1.85
9736,1.85
9737,1.87
9738,1.0
9739,1.87
9740,1.95
9741,1.85
9742,1.87
9743,1.87
9744,1.88
9745,1.86
9746,1.86
9747,1.89
9748,1.0
9749,1.88
9750,1.86
9751,1.86
9752,1.88
9753,1.93
9754,1.87
9755,1.87
9756,1.87
9757,1.87
9758,1.87
9759,1.89
9760,1.87
9761,1.87
9762,1.89
9763,1.86
9764,1.87
9765,1.87
9766,1.88
9767,1.99
9768,1.0
9769,1.88
9770,1.88
9771,1.88
9772,1.91
9773,1.91
9774,1.91
9775,1.91
9776,1.86
9777,1.97
9778,1.86
9779,1.97
9780,1.86
9781,1.86
9782,1.86
9783,1.86
9784,1.89
9785,1.86
9786,1.86
9787,1.86
9788,1.89
9789,1.89
9790,1.87
9791,1.87
9792,1.87
9793,1.87
9794,1.86
9795,1.86
9796,1.86
9797,1.94
9798,1.85
9799,1.85
9800,1.93
9801,1.95
9802,1.98
9803,1.0
9804,1.92
9805,1.9
9806,1.88
9807,1.0
9808,1.91
9809,1.91
9810,1.92
9811,1.92
9812,1.0
9813,1.0
9814,1.91
9815,1.91
9816,1.0
9817,1.0
9818,1.0
9819,1.0
9820,1.0
9821,1.0
9822,1.0
9823,1.0
9824,1.0
9825,1.88
9826,1.0
9827,1.86
9828,1.93
9829,1.98
9830,1.89
9831,1.89
9832,1.89
9833,1.89
9834,1.86
9835,1.94
9836,1.89
9837,1.9
9838,1.89
9839,1.87
9840,1.88
9841,1.88
9842,1.92
9843,1.95
9844,1.89
9845,1.93
9846,1.92
9847,1.87
9848,1.87
9849,1.0
9850,1.89
9851,1.97
9852,1.93
9853,1.88
9854,1.87
9855,1.9
9856,1.87
9857,1.0
9858,1.95
9859,1.84
9860,1.84
9861,1.89
9862,1.92
9863,1.92
9864,1.92
9865,1.92
9866,1.86
9867,1.88
9868,1.89
9869,1.86
9870,1.88
9871,1.88
9872,1.91
9873,1.87
9874,1.87
9875,1.87
9876,1.87
9877,1.87
9878,1.87
9879,1.89
9880,1.88
9881,1.86
9882,1.85
9883,1.86
9884,1.86
9885,1.86
9886,1.86
9887,1.86
9888,1.86
9889,1.86
9890,1.94
9891,1.86
9892,1.86
9893,1.86
9894,1.86
9895,1.9
9896,1.89
9897,1.86
9898,1.87
9899,1.86
9900,1.86
9901,1.87
9902,1.87
9903,1.87
9904,1.87
9905,1.86
9906,1.86
9907,1.84
9908,1.84
9909,1.86
9910,1.84
9911,1.84
9912,1.84
9913,1.84
9914,1.86
9915,1.86
9916,1.88
9917,1.86
9918,1.86
9919,1.85
9920,1.85
9921,1.86
9922,1.86
9923,1.85
9924,1.85
9925,1.86
9926,1.86
9927,1.86
9928,1.87
9929,1.86
9930,1.86
9931,1.86
9932,1.86
9933,1.87
9934,1.87
9935,1.87
9936,1.87
9937,1.86
9938,1.85
9939,1.85
9940,1.87
9941,1.85
9942,1.85
9943,1.87
9944,1.87
9945,1.86
9946,1.87
9947,1.87
9948,1.88
9949,1.88
9950,1.97
9951,1.86
9952,1.86
9953,1.85
9954,1.85
9955,1.87
9956,1.87
9957,1.84
9958,1.86
9959,1.84
9960,1.84
9961,1.86
9962,1.84
9963,1.86
9964,1.85
9965,1.85
9966,1.87
9967,1.87
9968,1.87
9969,1.85
9970,1.85
9971,1.87
9972,1.86
9973,1.87
9974,1.87
9975,1.87
9976,1.87
9977,1.87
9978,1.87
9979,1.86
9980,1.86
9981,1.86
9982,1.86
9983,1.84
9984,1.87
9985,1.84
9986,1.86
9987,1.87
9988,1.93
9989,1.86
9990,1.86
9991,1.86
9992,1.86
9993,1.96
9994,1.86
9995,1.86
9996,1.91
9997,1.86
9998,1.86
9999,1.87
10000,1.87
10001,1.87
10002,1.91
10003,2.16
10004,1.84
10005,1.84
10006,1.84
10007,1.84
10008,1.85
10009,1.85
10010,1.84
10011,1.84
10012,1.94
10013,1.96
10014,1.88
10015,1.85
10016,1.87
10017,1.85
10018,1.85
10019,1.89
10020,1.85
10021,1.85
10022,1.85
10023,1.84
10024,1.84
10025,1.85
10026,1.85
10027,1.85
10028,1.85
10029,1.0
10030,1.86
10031,1.84
10032,1.95
10033,1.86
10034,1.86
10035,1.95
10036,1.95
10037,1.86
10038,1.86
10039,1.86
10040,1.86
10041,1.86
10042,1.86
10043,1.86
10044,1.87
10045,1.86
10046,1.94
10047,1.88
10048,1.89
10049,1.89
10050,1.89
10051,2.12
10052,1.86
10053,1.86
10054,1.89
10055,1.89
10056,1.89
10057,1.85
10058,1.86
10059,1.84
10060,1.89
10061,1.84
10062,1.87
10063,1.0
10064,1.94
10065,1.88
10066,1.86
10067,1.88
10068,1.85
10069,1.88
10070,1.9
10071,1.89
10072,1.85
10073,1.85
10074,1.85
10075,1.85
10076,1.91
10077,1.86
10078,1.85
10079,1.85
10080,1.84
10081,1.84
10082,1.84
10083,1.84
10084,1.84
10085,1.87
10086,1.87
10087,1.87
10088,1.87
10089,1.87
10090,1.92
10091,1.0
10092,1.87
10093,1.87
10094,1.87
10095,1.87
10096,1.89
10097,1.89
10098,1.88
10099,1.88
10100,1.97
10101,1.84
10102,1.91
10103,1.85
10104,1.85
10105,1.9
10106,1.84
10107,1.84
10108,1.88
10109,1.84
10110,1.84
10111,1.84
10112,1.84
10113,1.84
10114,1.84
10115,1.87
10116,1.84
10117,1.84
10118,1.84
10119,1.84
10120,1.84
10121,1.84
10122,1.85
10123,1.85
10124,1.84
10125,1.84
10126,1.87
10127,1.84
10128,1.84
10129,1.84
10130,1.88
10131,1.86
10132,1.88
10133,1.97
10134,1.97
10135,1.86
10136,1.96
10137,1.96
10138,1.89
10139,1.97
10140,1.97
10141,1.86
10142,1.0
10143,1.0
10144,1.85
10145,1.87
10146,1.87
10147,1.86
10148,1.86
10149,1.86
10150,1.86
10151,1.87
10152,1.87
10153,1.87
10154,1.86
10155,1.87
10156,1.87
10157,1.87
10158,1.87
10159,1.87
10160,1.87
10161,1.87
10162,1.86
10163,1.0
10164,1.87
10165,1.92
10166,1.92
10167,1.87
10168,1.88
10169,1.86
10170,1.87
10171,1.9
10172,1.9
10173,1.91
10174,1.9
10175,1.9
10176,1.9
10177,1.9
10178,1.0
10179,1.86
10180,1.87
10181,1.91
10182,1.91
10183,1.91
10184,1.86
10185,1.0
10186,1.88
10187,1.92
10188,1.92
