;id_otp;name_otp;node_orig_id;node_dest_id;length;edge_class;street_class;is_stairs;is_no_thru_traffic;permission;allows_walking;allows_biking;traversable_walking;traversable_biking;bike_safety_factor;geometry
1128641;1284467;open area;179046;476074;4.352;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9639657 60.2046366, 24.9639285 60.2046021)
1128809;289709;bike path;121842;152609;40.219;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.18;LINESTRING (24.9692894 60.2053857, 24.969006 60.20523, 24.9687691 60.2051343)
1128810;289722;path;121842;152606;89.425;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9692894 60.2053857, 24.969599 60.205398, 24.969815 60.205487, 24.969922 60.205558, 24.970162 60.205658, 24.970399 60.205777, 24.9705157 60.20585730000001)
1128866;267709;Japaninkatu;121843;152604;21.927;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9694951 60.20635720000001, 24.9697754 60.2062176)
1128907;770585;bike path;251629;323544;22.456999999999997;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9653255 60.2004002, 24.965026 60.2005, 24.9649868 60.2005118)
1128958;1746274;;519385;412014;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1128980;675958;path;328091;50726;2.6180000000000003;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9591335 60.20896630000001, 24.9590866 60.2089629)
1129001;1746270;;519383;412008;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1129082;1746412;;519441;410569;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1129396;675993;path;328110;50727;16.249000000000002;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9589185 60.2093309, 24.9590354 60.2091968)
1129511;1746354;;519417;411979;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1129544;1746350;;519415;411987;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1129882;1748364;;520223;387860;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1129914;1748360;;520221;387861;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1129946;882408;bike path;47425;364469;19.945;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.18;LINESTRING (24.981419 60.2074791, 24.981448 60.207411, 24.9815239 60.2073079)
1130094;656495;path;116489;320919;28.985;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.953121 60.21354090000001, 24.9527881 60.2137424)
1130135;675966;path;50727;262464;13.966;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9590354 60.2091968, 24.9592823 60.2092238)
1130154;1747018;;519683;404648;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1130201;935928;path;116487;321064;14.622;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.953545 60.2139069, 24.9533851 60.2140117)
1130245;1123866;path;450563;450562;8.878;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.8749999;LINESTRING (24.9675276 60.2139596, 24.967447 60.213926, 24.9674068 60.21390700000001)
1130265;1123865;path;450562;450563;8.878;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.8749999;LINESTRING (24.9674068 60.21390700000001, 24.967447 60.213926, 24.9675276 60.2139596)
1130274;961697;path;119056;241583;4.167;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9635811 60.20992260000001, 24.9635384 60.2099535)
1130288;455974;Intiankatu;119055;241586;38.146;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9635126 60.2098908, 24.9640002 60.2096479)
1130349;681581;Kustaa Vaasan tie;253062;281900;15.718;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9682513 60.2073654, 24.9684627 60.20746)
1130370;1747980;;520071;393316;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1130424;1123930;path;450571;450570;6.57;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9881308 60.2123214, 24.9880392 60.2122837)
1130429;1747976;;520069;393312;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1130431;527193;Väinölänkatu;118111;271157;31.01;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9536938 60.2137226, 24.9532628 60.2135439)
1130447;1123929;path;450570;450571;6.57;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9880392 60.2122837, 24.9881308 60.2123214)
1130454;1123932;path;450572;450571;14.544;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9883333 60.212405, 24.9881308 60.2123214)
1130471;1123931;path;450571;450572;14.544;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9881308 60.2123214, 24.9883333 60.212405)
1130493;1747972;;520067;393300;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1130527;527194;Väinölänkatu;118111;271169;7.297999999999999;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9536938 60.2137226, 24.9537955 60.2137645)
1130584;1008089;Lahdenväylä;53554;175410;22.646;StreetEdge;5.0;False;False;CAR;False;False;False;False;13.333332999999998;LINESTRING (24.9762881 60.21795890000001, 24.9765304 60.2181232)
1130652;1747420;;519847;400389;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1130797;1085028;path;322193;236404;3.042;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9552831 60.2048741, 24.9553179 60.20485290000001)
1130814;1085145;path;322194;236406;3.353;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9554086 60.2049479, 24.9554469 60.2049245)
1130871;940601;path;46059;408227;21.331;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9657919 60.2065561, 24.965864 60.206593, 24.9659 60.206609, 24.965984 60.206647, 24.9660666 60.2066907)
1130897;499950;Hämeentie;260115;64003;5.89;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9767237 60.21048620000001, 24.9767688 60.21053420000001)
1130908;499945;Hämeentie;260114;64020;18.730999999999998;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9772067 60.21099940000001, 24.9770631 60.21084680000001)
1130915;881096;service road;119058;242506;5.432;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9641205 60.2096543, 24.9640359 60.2096294)
1130931;881099;service road;119057;242506;6.912000000000001;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9640451 60.2096914, 24.9640359 60.2096294)
1130941;929475;service road;260113;63997;32.339;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9776301 60.21146100000001, 24.9770824 60.21156370000001)
1130952;340406;Koskelantie;188455;188454;14.742;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9578868 60.2133232, 24.9580954 60.21340590000001)
1130958;1070231;path;119060;242505;6.191;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9645473 60.2094446, 24.9644685 60.209405)
1130966;340405;Koskelantie;188454;188455;14.742;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9580954 60.21340590000001, 24.9578868 60.2133232)
1130997;340402;Koskelantie;188453;188452;7.565;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9581791 60.2134385, 24.95825 60.213461, 24.9582952 60.2134746)
1131010;340401;Koskelantie;188452;188453;7.565;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9582952 60.2134746, 24.95825 60.213461, 24.9581791 60.2134385)
1131016;340404;Koskelantie;188454;188453;5.875;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9580954 60.21340590000001, 24.9581791 60.2134385)
1131028;340403;Koskelantie;188453;188454;5.875;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9581791 60.2134385, 24.9580954 60.21340590000001)
1131164;340420;Käpyläntie;188461;188460;11.550999999999998;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9585448 60.21457640000001, 24.9585628 60.21467990000001)
1131181;340419;Käpyläntie;188460;188461;11.550999999999998;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9585628 60.21467990000001, 24.9585448 60.21457640000001)
1131189;340422;Käpyläntie;188462;188461;25.086;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9585019 60.2143518, 24.9585448 60.21457640000001)
1131204;340421;Käpyläntie;188461;188462;25.086;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9585448 60.21457640000001, 24.9585019 60.2143518)
1131263;340432;Kullervonkatu;188466;188465;26.405;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9582462 60.2156491, 24.958138 60.215689, 24.958109 60.215698, 24.9578792 60.2158007)
1131272;794280;Toini Muonan katu;47416;366763;10.382;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9778815 60.20704970000001, 24.9777081 60.2070857)
1131277;340431;Kullervonkatu;188465;188466;26.405;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9578792 60.2158007, 24.958109 60.215698, 24.958138 60.215689, 24.9582462 60.2156491)
1131304;741225;path;118092;272999;11.493;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9534622 60.2130684, 24.9536697 60.213076)
1131318;794236;Gunnel Nymanin katu;47414;366870;11.347000000000001;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9784587 60.2077412, 24.9782707 60.20778230000001)
1131356;94535;path;57722;47387;57.277;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.976543 60.2099216, 24.9769792 60.21038890000001)
1131526;859968;path;118103;273016;59.078;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9541162 60.21332810000001, 24.954349 60.213411, 24.954474 60.213573, 24.9548147 60.21370630000001)
1131591;741228;path;118108;272999;25.476999999999997;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9541297 60.2130927, 24.9536697 60.213076)
1131603;1171939;Hämeentie;249169;404455;5.805;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9741627 60.20728020000001, 24.974127 60.2072311)
1131649;794232;Gunnel Nymanin piha;47434;366869;46.641000000000005;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9809192 60.2076655, 24.9804085 60.2073315)
1131677;1745886;P+R Vehkalan Härkälenkin liityntäpysäköinti (exit);519063;426622;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1131722;1150608;path;47419;367471;126.844;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9773336 60.20637660000001, 24.9779 60.206254, 24.97809 60.206208, 24.978253 60.206126, 24.9791628 60.2057113)
1131731;1051377;sidewalk;47438;366869;11.106;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9802535 60.20739510000001, 24.9804085 60.2073315)
1131733;1747330;;519809;403394;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1131766;1747326;;519807;403404;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1131848;882409;bike path;47425;367458;49.208;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.18;LINESTRING (24.981419 60.2074791, 24.981415 60.20755, 24.981439 60.207646, 24.98152 60.20777, 24.9816364 60.2079024)
1132073;1569691;open area;313617;504381;17.124000000000002;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9810681 60.2082557, 24.9809757 60.2081087)
1132137;352281;Vellamonkatu;54366;152827;10.947000000000001;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9653568 60.19852400000001, 24.9653828 60.1986216)
1132228;668435;path;325281;143031;23.704;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9530804 60.2018053, 24.953125 60.201851, 24.953142 60.201904, 24.95311 60.201938, 24.9530391 60.2019997)
1132229;668434;path;325281;143032;10.600999999999999;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9530804 60.2018053, 24.952996 60.201822, 24.9528982 60.2018345)
1132273;665073;service road;324121;179042;5.19;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9628737 60.2038087, 24.9629389 60.2037751)
1132274;668766;path;325283;143022;58.977;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9573227 60.20185240000001, 24.957271 60.201855, 24.956988 60.201947, 24.956837 60.201994, 24.956884 60.202043, 24.95703 60.202163, 24.9570028 60.20221470000001)
1132287;668748;path;325293;143016;34.164;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9549598 60.2027233, 24.95495 60.20267, 24.954888 60.202591, 24.9547122 60.2024465)
1132288;502365;path;261107;35591;5.1370000000000005;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9553798 60.2154609, 24.9554223 60.21541980000001)
1132297;860144;service road;385715;367092;27.201999999999998;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9580425 60.2024825, 24.9577349 60.2026735)
1132312;502649;Kustaa Vaasan tie;261212;32300;15.130999999999998;StreetEdge;3.0;False;False;CAR;False;False;False;False;3.4333332000000003;LINESTRING (24.9665087 60.2046174, 24.9665922 60.204747)
1132348;858184;Käpyläntie;385135;385134;21.893;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9600298 60.2174739, 24.9598898 60.2172897)
1132361;860147;service road;385716;367092;56.525;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9569184 60.2029731, 24.957496 60.202792, 24.95764 60.202735, 24.9577349 60.2026735)
1132362;858183;Käpyläntie;385134;385135;21.893;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9598898 60.2172897, 24.9600298 60.2174739)
1132437;668691;path;325292;143010;89.376;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9544636 60.2029153, 24.954379 60.202803, 24.954287 60.202677, 24.954212 60.20263, 24.953909 60.202515, 24.953804 60.202441, 24.953706 60.202305, 24.9537198 60.20224020000001)
1132440;1097484;bike path;247900;445029;84.087;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9590086 60.2154373, 24.9588896 60.21468340000001)
1132441;679218;Intiankatu;261444;25165;6.515;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9728635 60.206081, 24.9727662 60.2061141)
1132458;667101;Väinölänkatu;324789;158882;48.95399999999999;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;1.6333333;LINESTRING (24.9556194 60.2141902, 24.955158 60.214014, 24.954994 60.214104, 24.9549518 60.21408280000001)
1132504;1030753;Käpyläntie;385143;385160;46.051;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9606318 60.21830000000001, 24.960775 60.218507, 24.960918 60.2186889)
1132519;858208;Käpyläntie;385143;385142;84.61200000000001;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9606318 60.21830000000001, 24.9601109 60.21758440000001)
1132523;858207;Käpyläntie;385142;385143;84.61200000000001;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9601109 60.21758440000001, 24.9606318 60.21830000000001)
1132553;892948;Hämeentie;395028;78498;3.483;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.966289 60.2028825, 24.96635 60.2028904)
1132658;255211;path;122257;146146;87.948;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9664197 60.205187, 24.966371 60.20521, 24.966323 60.205227, 24.96625 60.205241, 24.965969 60.205285, 24.965893 60.205289, 24.965837 60.205285, 24.965745 60.20527, 24.96568 60.20525, 24.965599 60.205215, 24.9651114 60.2049804)
1132764;860134;path;325308;143023;49.986999999999995;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9578371 60.2020253, 24.957718 60.202044, 24.9570561 60.2022489)
1132790;1745425;P+R (exit);518532;444921;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1132792;1745429;P+R (exit);518532;444922;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1132793;1745427;P+R (exit);518532;444923;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
1132824;867551;road;385159;385176;9.329;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9596281 60.2169481, 24.9594713 60.21697930000001)
1132825;1030754;Käpyläntie;385160;385143;46.051;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.960918 60.2186889, 24.960775 60.218507, 24.9606318 60.21830000000001)
1132838;858252;Käpyläntie;385159;385158;5.84;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9596281 60.2169481, 24.9595895 60.2168992)
1132848;858251;Käpyläntie;385158;385159;5.84;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9595895 60.2168992, 24.9596281 60.2169481)
1132974;885648;service road;125929;32826;2.688;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9533975 60.2040222, 24.9534315 60.2040049)
1133033;858264;Käpyläntie;385161;385160;3.6919999999999997;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.960943 60.2187197, 24.960918 60.2186889)
1133051;858263;Käpyläntie;385160;385161;3.6919999999999997;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.960918 60.2186889, 24.960943 60.2187197)
1133096;1181392;alley;47508;366886;6.593;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9757155 60.20682530000001, 24.9756662 60.20677130000001)
1133099;916809;path;249341;401603;23.561;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9703745 60.20065990000001, 24.9702072 60.200465)
1133111;1189183;Pohjolankatu;463633;50145;41.24;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6333333;LINESTRING (24.9571234 60.2179531, 24.9577648 60.218143)
1133126;867550;road;385176;385159;9.329;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9594713 60.21697930000001, 24.9596281 60.2169481)
1133141;858326;Käpyläntie;385175;385174;5.912999999999999;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9595975 60.21714480000001, 24.9596345 60.2171947)
1133145;895182;path;47493;367446;84.242;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9796897 60.2037339, 24.979599 60.203491, 24.979489 60.203303, 24.9792493 60.2030116)
1133150;858325;Käpyläntie;385174;385175;5.912999999999999;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9596345 60.2171947, 24.9595975 60.21714480000001)
1133164;906267;path;47494;367447;10.25;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.77;LINESTRING (24.9804052 60.2045327, 24.9805889 60.20451980000001)
1133182;906331;path;47495;367448;10.029;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.77;LINESTRING (24.9805334 60.20464440000001, 24.9807001 60.2046087)
1133184;465883;Kumpulantaival;119066;245859;68.553;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9655685 60.2088812, 24.965603 60.208898, 24.965613 60.208903, 24.965714 60.208947, 24.9664209 60.2093288)
