;id_otp;name_otp;vertex_class;traversable_walking;traversable_biking;label;traffic_light;free_flowing;x;y;geometry
290008;37956;osm:node:278924866;OsmVertex;True;True;osm:node:278924866;False;False;24.9575656;60.2200418;POINT (24.957565600000002 60.220041800000004)
290011;68930;osm:node:278924863;OsmVertex;True;True;osm:node:278924863;False;False;24.958503800000006;60.2195818;POINT (24.958503800000003 60.2195818)
290102;519726;-2;ElevatorOnboardVertex;True;True;osm:node:2039713549:level:-2_onboard;False;;24.9403197;60.1706044;POINT (24.9403197 60.1706044)
290261;330325;osm:node:455236009;OsmVertex;True;True;osm:node:455236009;False;False;24.9843854;60.21413430000001;POINT (24.9843854 60.214134300000005)
290638;61414;osm:node:750475329;OsmVertex;True;True;osm:node:750475329;False;False;24.9698086;60.2087058;POINT (24.9698086 60.208705800000004)
290668;61422;osm:node:750475341;OsmVertex;True;True;osm:node:750475341;False;False;24.969412;60.2087767;POINT (24.969412000000002 60.2087767)
290774;253278;osm:node:280203814;OsmVertex;True;True;osm:node:280203814;False;False;25.013518899999998;60.2529839;POINT (25.0135189 60.252983900000004)
290790;253273;osm:node:280203826;OsmVertex;True;True;osm:node:280203826;False;False;25.0108406;60.2515064;POINT (25.0108406 60.251506400000004)
290796;253270;osm:node:280203820;OsmVertex;True;True;osm:node:280203820;False;False;25.009346200000003;60.25068210000001;POINT (25.009346200000003 60.250682100000006)
290827;51871;osm:node:609452416;OsmVertex;True;True;osm:node:609452416;False;False;24.9620887;60.20570670000001;POINT (24.962088700000002 60.2057067)
290909;253275;osm:node:280203844;OsmVertex;True;True;osm:node:280203844;False;False;25.0112334;60.25172310000001;POINT (25.011233400000002 60.25172310000001)
291013;28854;osm:node:2011327772;OsmVertex;True;True;osm:node:2011327772;False;False;24.970677700000003;60.19866090000001;POINT (24.970677700000003 60.19866090000001)
291027;280553;osm:node:898981597;OsmVertex;True;True;osm:node:898981597;False;False;24.978358399999998;60.21703040000001;POINT (24.9783584 60.217030400000006)
291074;289124;osm:node:2437955671;OsmVertex;True;True;osm:node:2437955671;False;False;24.9719944;60.2113603;POINT (24.9719944 60.2113603)
291121;68696;osm:node:2011327774;OsmVertex;True;True;osm:node:2011327774;False;False;24.9708368;60.19873740000001;POINT (24.9708368 60.198737400000006)
291125;62052;osm:node:2011327775;OsmVertex;True;True;osm:node:2011327775;False;False;24.970868000000007;60.19875940000001;POINT (24.970868000000003 60.19875940000001)
291126;62058;osm:node:2011327778;OsmVertex;True;True;osm:node:2011327778;False;False;24.9687368;60.20007820000001;POINT (24.968736800000002 60.20007820000001)
291128;62057;osm:node:2011327777;OsmVertex;True;True;osm:node:2011327777;False;False;24.968974300000006;60.1998992;POINT (24.968974300000003 60.199899200000004)
291132;69148;osm:node:2011327783;OsmVertex;True;True;osm:node:2011327783;False;False;24.969482300000006;60.20073350000001;POINT (24.969482300000003 60.200733500000005)
291150;217108;osm:node:2011327786;OsmVertex;True;True;osm:node:2011327786;False;False;24.9674665;60.2012554;POINT (24.9674665 60.2012554)
291157;217111;osm:node:2011327793;OsmVertex;True;True;osm:node:2011327793;False;False;24.968733500000006;60.202431999999995;POINT (24.968733500000003 60.202432)
291169;197823;osm:node:2011327796;OsmVertex;True;True;osm:node:2011327796;False;False;24.968916;60.20252370000001;POINT (24.968916 60.2025237)
291170;141474;osm:node:2011327795;OsmVertex;True;True;osm:node:2011327795;False;False;24.968806;60.2024684;POINT (24.968806 60.2024684)
291211;211258;osm:node:898981600;OsmVertex;True;True;osm:node:898981600;False;False;24.9771166;60.2169735;POINT (24.977116600000002 60.2169735)
291226;58766;osm:node:453701835;OsmVertex;True;True;osm:node:453701835;False;False;24.954845499999998;60.20114630000001;POINT (24.9548455 60.201146300000005)
291248;520339;default level;ElevatorOffboardVertex;True;True;osm:node:4818232015:level:default level_offboard;False;;24.779869;60.17455990000001;POINT (24.779869 60.174559900000006)
291379;84174;osm:node:297616866;OsmVertex;True;True;osm:node:297616866;True;False;24.9588086;60.21324499999999;POINT (24.9588086 60.213245)
291487;2593;osm:node:259760425;OsmVertex;True;True;osm:node:259760425;False;False;24.953476400000003;60.2169973;POINT (24.953476400000003 60.2169973)
291488;2589;osm:node:259760424;OsmVertex;True;True;osm:node:259760424;False;False;24.9525957;60.21717340000001;POINT (24.9525957 60.21717340000001)
291627;333106;osm:node:660624176;OsmVertex;True;True;osm:node:660624176;False;False;24.9659116;60.199127;POINT (24.965911600000002 60.199127000000004)
291631;333105;osm:node:660624177;OsmVertex;True;True;osm:node:660624177;False;False;24.965920899999997;60.19934720000001;POINT (24.9659209 60.199347200000005)
291645;249275;osm:node:1941204000;OsmVertex;True;True;osm:node:1941204000;False;False;24.978038700000006;60.21418120000001;POINT (24.978038700000003 60.214181200000006)
291863;45927;osm:node:259760331;OsmVertex;True;True;osm:node:259760331;False;False;24.9532232;60.2172266;POINT (24.9532232 60.217226600000004)
291874;45926;osm:node:259760332;OsmVertex;True;True;osm:node:259760332;False;False;24.9539122;60.2171;POINT (24.9539122 60.2171)
292022;519581;-1;ElevatorOffboardVertex;True;True;osm:node:4817821019:level:-1_offboard;False;;24.825419;60.184597;POINT (24.825419 60.184597000000004)
292164;234283;osm:node:3313991171;OsmVertex;True;True;osm:node:3313991171;False;False;24.976126500000003;60.21674920000001;POINT (24.976126500000003 60.2167492)
292165;234281;osm:node:3313991170;BarrierVertex;True;False;osm:node:3313991170;False;False;24.973008;60.21661320000001;POINT (24.973008 60.216613200000005)
292166;128501;osm:node:3313991173;OsmVertex;True;True;osm:node:3313991173;False;False;24.976556100000003;60.216770499999996;POINT (24.9765561 60.2167705)
292167;234284;osm:node:3313991172;OsmVertex;True;True;osm:node:3313991172;False;False;24.976314700000003;60.21675850000001;POINT (24.976314700000003 60.216758500000005)
292168;234288;osm:node:3313991174;OsmVertex;True;True;osm:node:3313991174;False;False;24.976977700000006;60.21679140000001;POINT (24.976977700000003 60.216791400000005)
292302;308874;osm:node:544463597;OsmVertex;True;True;osm:node:544463597;False;False;24.9617827;60.20007170000001;POINT (24.9617827 60.2000717)
292392;519902;2;ElevatorOnboardVertex;True;True;osm:node:3264164249:level:2_onboard;False;;25.03725;60.3230532;POINT (25.03725 60.323053200000004)
292497;520118;-1;ElevatorOnboardVertex;True;True;osm:node:3265483740:level:-1_onboard;False;;24.439657500000006;60.1197017;POINT (24.439657500000003 60.1197017)
292563;226859;osm:node:544463600;OsmVertex;True;True;osm:node:544463600;False;False;24.9614648;60.2013066;POINT (24.9614648 60.2013066)
292568;385867;osm:node:544463604;OsmVertex;True;True;osm:node:544463604;False;False;24.9613872;60.2019452;POINT (24.9613872 60.201945200000004)
292724;71684;osm:node:2435135262;OsmVertex;True;True;osm:node:2435135262;False;False;24.986182600000006;60.21575050000001;POINT (24.986182600000003 60.215750500000006)
292957;13573;osm:node:451697194;OsmVertex;True;True;osm:node:451697194;False;False;24.9537925;60.216365;POINT (24.953792500000002 60.216365)
292958;13572;osm:node:451697193;OsmVertex;True;True;osm:node:451697193;False;False;24.9532609;60.2162074;POINT (24.9532609 60.2162074)
292970;13564;osm:node:451697183;OsmVertex;True;True;osm:node:451697183;False;False;24.953462700000006;60.21603260000001;POINT (24.953462700000003 60.216032600000005)
292972;13566;osm:node:451697185;OsmVertex;True;True;osm:node:451697185;False;False;24.954111800000003;60.2161071;POINT (24.954111800000003 60.2161071)
293057;386608;osm:node:451697172;OsmVertex;True;True;osm:node:451697172;False;False;24.953775;60.2158123;POINT (24.953775 60.2158123)
293059;13512;osm:node:451697174;OsmVertex;True;True;osm:node:451697174;False;False;24.9538307;60.21572020000001;POINT (24.9538307 60.21572020000001)
293076;13511;osm:node:451697163;OsmVertex;True;True;osm:node:451697163;False;False;24.953653900000006;60.2156597;POINT (24.953653900000003 60.2156597)
293078;13515;osm:node:451697165;OsmVertex;True;True;osm:node:451697165;False;False;24.9539748;60.2156341;POINT (24.9539748 60.2156341)
293079;445954;osm:node:5312159130:level:-1;OsmVertex;True;True;osm:node:5312159130:level:-1;False;False;24.739443899999998;60.16048550000001;POINT (24.7394439 60.16048550000001)
293080;13513;osm:node:451697164;OsmVertex;True;True;osm:node:451697164;False;False;24.9538659;60.2157179;POINT (24.9538659 60.2157179)
293130;379083;osm:node:2061528385;OsmVertex;True;True;osm:node:2061528385;False;False;24.988486899999998;60.21679720000001;POINT (24.9884869 60.2167972)
293317;191392;osm:node:2437955348;OsmVertex;True;True;osm:node:2437955348;False;False;24.973835600000005;60.207614799999995;POINT (24.9738356 60.2076148)
293349;410396;osm:node:2437955361;OsmVertex;True;True;osm:node:2437955361;False;False;24.972490200000006;60.2081432;POINT (24.972490200000003 60.2081432)
293379;356734;osm:node:2437955379;OsmVertex;True;True;osm:node:2437955379;False;False;24.9721383;60.2083182;POINT (24.9721383 60.2083182)
293381;356733;osm:node:2437955371;OsmVertex;True;True;osm:node:2437955371;False;False;24.972064399999997;60.208243599999996;POINT (24.9720644 60.2082436)
293461;519575;3;ElevatorOffboardVertex;True;True;osm:node:5373629478:level:3_offboard;False;;24.7381771;60.162147399999995;POINT (24.7381771 60.1621474)
293473;500831;osm:node:2437955421;OsmVertex;True;True;osm:node:2437955421;False;False;24.9736264;60.208676200000006;POINT (24.9736264 60.208676200000006)
293479;500835;osm:node:2437955414;OsmVertex;True;True;osm:node:2437955414;False;False;24.974017900000003;60.2085652;POINT (24.974017900000003 60.2085652)
293482;500834;osm:node:2437955417;OsmVertex;True;True;osm:node:2437955417;False;False;24.9739734;60.20860940000001;POINT (24.973973400000002 60.2086094)
293596;326658;osm:node:482771686;OsmVertex;True;True;osm:node:482771686;False;False;24.988463199999998;60.2185417;POINT (24.9884632 60.2185417)
293598;307428;osm:node:482771688;OsmVertex;True;True;osm:node:482771688;False;False;24.987271;60.21904350000001;POINT (24.987271 60.219043500000005)
293604;248274;osm:node:482771680;OsmVertex;True;True;osm:node:482771680;False;False;24.9871;60.2191527;POINT (24.9871 60.2191527)
293605;248288;osm:node:482771682;OsmVertex;True;True;osm:node:482771682;False;False;24.9870444;60.2191806;POINT (24.987044400000002 60.2191806)
293610;42213;osm:node:482771696;OsmVertex;True;True;osm:node:482771696;False;False;24.985638899999998;60.217399;POINT (24.9856389 60.217399)
293613;39838;osm:node:482771694;OsmVertex;True;True;osm:node:482771694;False;False;24.985462700000006;60.21759170000001;POINT (24.985462700000003 60.21759170000001)
293667;500838;osm:node:2437955448;OsmVertex;True;True;osm:node:2437955448;False;False;24.973891400000007;60.20886580000001;POINT (24.973891400000003 60.208865800000005)
293719;2587;osm:node:259760703;OsmVertex;True;True;osm:node:259760703;False;False;24.9516978;60.2173513;POINT (24.9516978 60.217351300000004)
293726;45928;osm:node:259760705;OsmVertex;True;True;osm:node:259760705;False;False;24.9518245;60.217505300000006;POINT (24.9518245 60.217505300000006)
293863;308426;osm:node:2437955517;OsmVertex;True;True;osm:node:2437955517;False;False;24.972765000000006;60.2092395;POINT (24.972765000000003 60.2092395)
293865;520070;2;ElevatorOnboardVertex;True;True;osm:node:1515950385:level:2_onboard;False;;24.9769307;60.18739010000001;POINT (24.9769307 60.1873901)
293951;519584;default level;ElevatorOnboardVertex;True;True;osm:node:4817821019:level:default level_onboard;False;;24.825419;60.184597;POINT (24.825419 60.184597000000004)
294006;341051;osm:node:259760685;OsmVertex;True;True;osm:node:259760685;False;False;24.9537748;60.2169735;POINT (24.9537748 60.2169735)
294008;240630;osm:node:259760684;OsmVertex;True;True;osm:node:259760684;False;False;24.9538788;60.21704520000001;POINT (24.953878800000002 60.2170452)
294072;356742;osm:node:2437955585;OsmVertex;True;True;osm:node:2437955585;False;False;24.975268900000003;60.2098227;POINT (24.975268900000003 60.209822700000004)
294146;519701;default level;ElevatorOffboardVertex;True;True;osm:node:3264278025:level:default level_offboard;False;;24.8408703;60.22031170000001;POINT (24.840870300000002 60.2203117)
294153;459804;osm:node:308998374;OsmVertex;True;True;osm:node:308998374;False;False;24.8544725;60.6329841;POINT (24.8544725 60.6329841)
294200;151262;osm:node:2437955648;OsmVertex;True;True;osm:node:2437955648;False;False;24.9714729;60.210994799999995;POINT (24.971472900000002 60.2109948)
294213;281934;osm:node:2437955638;OsmVertex;True;True;osm:node:2437955638;False;False;24.971903899999997;60.21069910000001;POINT (24.9719039 60.21069910000001)
294222;139924;osm:node:1007190032;OsmVertex;True;True;osm:node:1007190032;False;False;24.9527164;60.21682970000001;POINT (24.9527164 60.216829700000005)
294224;520284;2;ElevatorOnboardVertex;True;True;osm:node:4575482731:level:2_onboard;False;;25.0279831;60.26198929999999;POINT (25.0279831 60.2619893)
294226;151265;osm:node:2437955654;OsmVertex;True;True;osm:node:2437955654;False;False;24.9717009;60.211066599999995;POINT (24.971700900000002 60.2110666)
294227;139923;osm:node:1007190026;OsmVertex;True;True;osm:node:1007190026;False;False;24.9525298;60.2167785;POINT (24.9525298 60.216778500000004)
294228;142732;osm:node:1007190025;OsmVertex;True;True;osm:node:1007190025;False;False;24.9549522;60.21652660000001;POINT (24.9549522 60.2165266)
294336;383870;osm:node:176281931;OsmVertex;True;True;osm:node:176281931;False;False;24.9542207;60.216796499999994;POINT (24.9542207 60.2167965)
294351;241584;osm:node:938671581;OsmVertex;True;True;osm:node:938671581;False;False;24.964171399999998;60.21038840000001;POINT (24.9641714 60.21038840000001)
294390;436552;osm:node:143569440;OsmVertex;True;True;osm:node:143569440;False;False;24.8836176;60.230712200000006;POINT (24.8836176 60.230712200000006)
294410;436551;osm:node:143569434;OsmVertex;True;True;osm:node:143569434;False;False;24.8837898;60.230913;POINT (24.883789800000002 60.230913)
294427;436550;osm:node:143569415;OsmVertex;True;True;osm:node:143569415;False;False;24.8839046;60.23065160000001;POINT (24.8839046 60.2306516)
294495;414650;osm:node:769565453;OsmVertex;True;True;osm:node:769565453;False;False;24.957523199999997;60.21318170000001;POINT (24.9575232 60.21318170000001)
294497;188455;osm:node:769565456;OsmVertex;True;True;osm:node:769565456;False;False;24.9578868;60.21332320000001;POINT (24.9578868 60.213323200000005)
294685;326242;osm:node:117929161;OsmVertex;True;True;osm:node:117929161;False;False;24.995207200000007;60.2436226;POINT (24.995207200000003 60.2436226)
294686;326243;osm:node:117929163;OsmVertex;True;True;osm:node:117929163;False;False;24.995236100000003;60.243607499999996;POINT (24.995236100000003 60.2436075)
294727;520373;462128908 / 1;ElevatorOffboardVertex;True;True;osm:node:4575281544_offboard;False;;24.9591832;60.3057963;POINT (24.959183200000002 60.305796300000004)
295058;242416;osm:node:745518319;OsmVertex;True;True;osm:node:745518319;False;False;24.9675113;60.217676;POINT (24.9675113 60.217676000000004)
295078;163093;osm:node:745518325;OsmVertex;True;True;osm:node:745518325;False;False;24.9686415;60.21692779999999;POINT (24.9686415 60.2169278)
295082;242415;osm:node:745518329;OsmVertex;True;True;osm:node:745518329;False;False;24.967518899999998;60.217714199999996;POINT (24.9675189 60.2177142)
295108;242418;osm:node:745518330;OsmVertex;True;True;osm:node:745518330;False;False;24.967239399999997;60.21680500000001;POINT (24.9672394 60.216805)
295826;403136;osm:node:2018623535:level:2;OsmVertex;True;True;osm:node:2018623535:level:2;False;False;24.8544359;60.2609397;POINT (24.854435900000002 60.2609397)
295837;519824;-3;ElevatorOnboardVertex;True;True;osm:node:3044136849:level:-3_onboard;False;;24.9502126;60.17990440000001;POINT (24.9502126 60.179904400000005)
